PPN;EPN;Jahr
584234805;;1664
584234589;;1664
584234430;;1664
537272305;;1664
53721822X;;1664
537153519;;1664
537135170;;1664
537134883;1445711729;1664
537131221;745527698;1664
537094571;;1664
53699496X;142351830;1664
536972958;237517760;1664
536943133;;1664
536877750;;1664
536737193;269476326;1664
536736340;269471324;1664
536736324;269471316;1664
536733643;912538155;1664
536733635;1193399157;1664
53673111X;1178006360;1664
536727430;25215505X;1664
536692270;880056118;1664
53666868X;;1664
536653089;247437565;1664
536648638;122687299;1664
53664408X;;1664
536628645;284020478;1664
536591229;;1664
536591067;;1664
536552649;;1664
536500495;160843200;1664
536496137;1168272009;1664
536495920;;1664
536489882;269633529;1664
53641680X;;1664
536274193;;1664
536250049;;1664
536135061;;1664
536104654;246193832;1664
536087814;384195482;1664
536078599;;1664
536066442;216212081;1664
536041261;124682693;1664
536005796;122793366;1664
53599155X;;1664
535879881;;1664
535860293;1234021587;1664
535845316;;1664
535843380;269568808;1664
535843267;269569634;1664
535833296;122690885;1664
535806825;123563275;1664
535774877;;1664
535771991;;1664
535770685;195615484;1664
535770642;123399815;1664
535738005;1230646477;1664
535737971;245266534;1664
535723989;947100164;1664
535705794;;1664
535697260;160819970;1664
535626835;;1664
535624263;;1664
535623410;;1664
535618360;269475362;1664
535600585;;1664
535600046;269576061;1664
53551736X;223554871;1664
535517351;;1664
535517300;223550922;1664
535517297;223544302;1664
535517289;223542776;1664
535500734;123736307;1664
535456735;21621209X;1664
535445547;123831962;1664
535427565;284052671;1664
535400853;122793765;1664
535399162;235507741;1664
98991515;269590382;1664
98991515;269589805;1664
98983911;;1664
92320538;;1664
92317111;1168271703;1664
92257313;28758352X;1664
92252052;1277795851;1664
92236278;123164923;1664
92214576;124226574;1664
92214487;683777610;1664
92167497;;1664
92114318;228195152;1664
92014313;412362228;1664
92002390;;1664
91980348;;1664
09197934X;;1664
09197805X;;1664
91973260;124622887;1664
91971314;135448417;1664
91971306;135482267;1664
91960045;224713019;1664
91915643;123831539;1664
91915627;123831601;1664
1484341511;;1663
1093661933;;1663
770846300;124989861;1663
607228970;;1663
578292718;;1663
549933808;;1663
537191976;;1663
537186336;;1663
537152806;;1663
537123547;1430112220;1663
537121897;;1663
536902658;;1663
536863741;145012769X;1663
536862648;;1663
536761906;123235774;1663
536738467;152603069;1663
536733570;1193398606;1663
536733562;1193397987;1663
536705135;1168273625;1663
536700435;126965099;1663
536693420;882597795;1663
536649707;;1663
536636109;;1663
536624003;;1663
53662190X;12510751X;1663
536552932;;1663
536552886;;1663
536552819;;1663
536504997;1168274036;1663
536497087;843854278;1663
536496471;1175055476;1663
536496269;160601126;1663
536466602;;1663
536327572;;1663
536281335;;1663
536089760;;1663
536005850;;1663
53596546X;;1663
535920180;;1663
535866186;;1663
535866178;;1663
53586616X;;1663
535851448;1169003354;1663
535850743;247586005;1663
535809018;134589203;1663
535798989;122794036;1663
535771231;1169003656;1663
535752539;;1663
535725000;12496270X;1663
535717156;1169004415;1663
535656033;;1663
535639678;28405058X;1663
535624255;;1663
535623240;;1663
535552998;390583502;1663
535456328;226971732;1663
535455836;122793587;1663
535455720;122793137;1663
535423136;261820664;1663
535420374;694154679;1663
535393482;123736315;1663
535393466;123736277;1663
53539201X;152561005;1663
535391455;1178459055;1663
535388969;217922252;1663
535388136;869545396;1663
535387261;1175304832;1663
535378149;869544489;1663
535377843;152557989;1663
535377177;152606513;1663
535374232;160774152;1663
535374178;160479703;1663
99009641;;1663
98998579;;1663
98995111;;1663
98976923;134573269;1663
98972596;;1663
98970054;122690737;1663
98965883;683030175;1663
98965670;86954246X;1663
09230513X;;1663
92302912;;1663
92275745;1237177308;1663
92249469;122788540;1663
92243746;122793846;1663
92243657;263394573;1663
92243401;;1663
92241743;719391784;1663
92207278;1168277035;1663
92207251;;1663
92206034;187959560;1663
92204678;13458919X;1663
92203884;134644832;1663
92202977;;1663
92191878;122793145;1663
92180752;;1663
92109527;123166101;1663
09205787X;1178879496;1663
92057306;229524184;1663
92029655;123829410;1663
09201464X;;1663
91986168;;1663
91985951;123564360;1663
09197691X;123054451;1663
91925053;;1663
91915597;123831466;1663
91915104;;1663
91911052;;1663
91852390;1174834323;1663
1485005469;;1662
1013991729;124588042;1662
798016019;;1662
781608961;;1662
772219117;;1662
729278492;;1662
607228962;;1662
549952675;;1662
549939725;;1662
549938664;;1662
549938532;;1662
549934510;1233715038;1662
54990803X;;1662
549908021;;1662
549908005;;1662
537299629;237529475;1662
537257691;;1662
537255419;123165105;1662
537240594;;1662
537228519;;1662
537175350;22333975X;1662
537166327;283083786;1662
537103074;124155200;1662
537025642;;1662
537013229;;1662
537010041;66077108X;1662
536971145;;1662
536920079;;1662
536874514;;1662
536762066;123235820;1662
536745226;123235812;1662
536737207;;1662
53670323X;116828161X;1662
536694796;896993825;1662
536693404;88259625X;1662
536643784;;1662
536621861;125107501;1662
536605157;;1662
536591040;;1662
536553017;758730381;1662
536508348;;1662
536508208;;1662
53650041X;160519454;1662
536496439;;1662
536289980;;1662
536279349;;1662
536268002;;1662
536260788;;1662
536230390;;1662
536228698;;1662
536203164;;1662
536120951;236519247;1662
536111200;148623743;1662
53611112X;125107498;1662
536110859;660767856;1662
536110751;123736242;1662
535929412;;1662
535911971;134645359;1662
535823908;123166136;1662
535823908;123166128;1662
535823894;1169137725;1662
535823894;273814389;1662
535811616;124990061;1662
535811616;124990053;1662
535811608;124990045;1662
535787340;;1662
535770103;122793676;1662
53575115X;26123367X;1662
535619375;;1662
535528191;122792564;1662
535519850;181856689;1662
535495676;124214835;1662
535456468;275997154;1662
535420358;682999563;1662
53539151X;1178460452;1662
535390181;1175302449;1662
53538825X;216329167;1662
535388187;216298873;1662
535387253;142428914;1662
535379838;1168283566;1662
53537576X;1226255663;1662
99010526;;1662
99010518;;1662
98998617;122677323;1662
98987089;122794281;1662
98984675;;1662
09897680X;;1662
98974548;;1662
98970879;275998916;1662
98970208;240635280;1662
92340725;;1662
92293778;;1662
92254594;123165113;1662
92243878;216326273;1662
92236073;122794095;1662
92230997;1165037726;1662
92205100;134223284;1662
92200370;;1662
92198945;123166144;1662
92148972;;1662
92110053;216310067;1662
92086977;;1662
92086950;;1662
92059198;1168277779;1662
92036090;;1662
92020879;124588034;1662
91990637;123166616;1662
91986419;;1662
09198596X;123399807;1662
91973996;143516221;1662
91951372;174705387;1662
91950945;124575897;1662
91855799;12316656X;1662
91852935;938146483;1662
91852927;938143867;1662
91852315;142428256;1662
1484923170;;1661
1484612817;;1661
1119061903;;1661
1107578426;;1661
1107565863;;1661
1093722754;;1661
872760669;;1661
857637924;;1661
851705456;;1661
780872843;;1661
770841473;;1661
72927618X;;1661
715526774;;1661
684718995;;1661
638651514;;1661
608766313;;1661
608766305;;1661
601866983;;1661
575168749;;1661
549933352;;1661
537255001;;1661
537254900;;1661
537226109;;1661
53715356X;;1661
537098674;1218024348;1661
537014802;;1661
536966079;147793459;1661
536924678;;1661
536860785;;1661
536839123;;1661
536833079;;1661
536821143;;1661
536819378;;1661
536735786;263401480;1661
536733511;1193395313;1661
536733503;1193394120;1661
53673349X;1193403820;1661
536703302;1168284171;1661
536701628;152570489;1661
536700346;121802531X;1661
536700338;1218027533;1661
536700184;152586121;1661
536698465;113141697X;1661
536695040;898425581;1661
536670102;;1661
536641676;;1661
536627436;124989934;1661
536622191;123736285;1661
536621829;;1661
536621810;123736102;1661
536496293;161477496;1661
536496064;160810698;1661
536495904;;1661
536480613;123500672;1661
536452393;;1661
536433445;;1661
536425434;;1661
536321264;;1661
536300267;;1661
536281432;;1661
536273774;;1661
536273626;;1661
53625074X;;1661
536164630;12510748X;1661
536154651;122947096;1661
536125821;;1661
536107564;;1661
53610705X;147792002;1661
536101477;122975952;1661
536008965;122793935;1661
536004145;;1661
535998732;1168284449;1661
535986548;1168284686;1661
535984502;1225131456;1661
535982739;124990134;1661
535942095;225143925;1661
535928696;123235804;1661
535924585;123736161;1661
53591654X;123500257;1661
535915810;123492947;1661
535915764;122975812;1661
535913907;123493072;1661
535912935;161510124;1661
535911254;123500133;1661
535820429;1224887387;1661
535818963;160483964;1661
535686137;;1661
535635818;;1661
535624581;;1661
535623259;263397459;1661
535623194;;1661
535605668;;1661
535551096;146930037;1661
53555107X;;1661
535500785;123736196;1661
535477597;;1661
535461836;123811112;1661
535456026;218053223;1661
535455461;263391019;1661
535440405;123647231;1661
535440391;12364724X;1661
535412665;944211550;1661
535395078;123736269;1661
535394675;123736137;1661
535394659;123736218;1661
535390157;1175302139;1661
535389175;125104308;1661
53538808X;152606971;1661
535380240;869543431;1661
535378432;843847301;1661
535374917;225160765;1661
09902313X;;1661
09901792X;;1661
99004887;;1661
99004283;;1661
99003856;;1661
99001454;1168283892;1661
99000148;223990582;1661
99000148;1168262453;1661
98996363;;1661
09899316X;127601082;1661
98979493;13457785X;1661
98979329;12350046X;1661
98976354;225842033;1661
98976354;225842025;1661
98976354;1177605899;1661
92313264;;1661
92312896;1110336047;1661
92312896;1110336055;1661
92312896;1110336063;1661
92288316;;1661
92286763;235497215;1661
92286437;12316611X;1661
92286437;1173953299;1661
92276806;124226663;1661
92245935;123164850;1661
92245935;116945187X;1661
92245935;134202112;1661
92245617;123164931;1661
92245617;12316494X;1661
92244041;284021873;1661
92244041;768734541;1661
09224372X;216112559;1661
92233694;;1661
09222217X;259641871;1661
92216188;123085373;1661
92216188;123085381;1661
09221617X;122690850;1661
92215734;225160757;1661
92212956;751349542;1661
92201350;;1661
92201296;124131662;1661
92201296;124277543;1661
09217275X;178728667;1661
09214635X;;1661
92146341;;1661
92146317;;1661
92136761;;1661
92120520;68299765X;1661
92114180;122794184;1661
92086969;;1661
92041043;;1661
92022480;283006404;1661
92004520;;1661
91994330;1113384948;1661
91988160;274419505;1661
91975212;266668992;1661
91955866;284103055;1661
09195150X;123831377;1661
1130666115;;1660
102512216X;;1660
834832194;;1660
785274278;;1660
561406685;;1660
549949402;;1660
537294406;;1660
537254234;;1660
537254129;;1660
537173447;;1660
537084290;123595045;1660
537053654;;1660
537019154;;1660
536999597;;1660
536892202;;1660
536831505;12374993X;1660
536733465;1168285232;1660
536731071;1178004759;1660
536727317;;1660
536703132;269481214;1660
536703124;380052377;1660
536697493;1113479930;1660
536697493;1113479949;1660
536693374;882565702;1660
536674655;;1660
536661200;;1660
536238820;;1660
536132348;;1660
536120803;;1660
536118205;1226440924;1660
536108390;124942865;1660
536046948;123736234;1660
536044376;880049723;1660
536001642;;1660
535925247;12373634X;1660
535925220;123736331;1660
53592478X;124272274;1660
535923341;;1660
535908350;;1660
535845405;;1660
535841639;;1660
535840349;142425680;1660
535837143;124124887;1660
535837127;1193402484;1660
53581903X;269627324;1660
535818629;;1660
535772742;;1660
535720424;;1660
535720416;;1660
535715978;;1660
535709676;122977653;1660
535660499;;1660
535624166;;1660
535623062;;1660
535602820;124226639;1660
535602812;124226477;1660
535602812;226782042;1660
535602553;;1660
535600038;116945643X;1660
535600038;316098655;1660
535594496;68504369X;1660
535538081;26958319X;1660
535500718;123736072;1660
535500629;125107471;1660
535500548;125107463;1660
535472412;178590401;1660
535456719;274652382;1660
535455690;124942903;1660
535455690;12494289X;1660
53541496X;947973419;1660
535412614;944207561;1660
535412614;94420757X;1660
535390394;380051222;1660
535390394;380054833;1660
535377819;122793358;1660
535377819;1173876502;1660
99024209;;1660
99024187;;1660
99011131;;1660
09900738X;300208340;1660
99004313;;1660
09900352X;;1660
99000970;1178005496;1660
99000172;380132362;1660
99000164;380050293;1660
99000164;380132591;1660
98995502;380131234;1660
98993003;;1660
98979531;123165970;1660
98979310;123493021;1660
98979310;12349303X;1660
09897453X;1110529848;1660
98974173;123763940;1660
98974173;123763959;1660
98974173;123763967;1660
98973207;269587144;1660
98970453;;1660
98965891;123736226;1660
98965891;226872017;1660
98965719;38005633X;1660
98965697;122793307;1660
98965697;217918999;1660
98965549;380055716;1660
98965549;380055724;1660
98965549;380056801;1660
92337651;;1660
09232648X;;1660
92311288;;1660
92294898;;1660
92290698;;1660
92282962;122793102;1660
92282962;122793110;1660
92282962;122793129;1660
92280366;1169066542;1660
92280366;12279348X;1660
92249205;234310812;1660
92243452;;1660
09224338X;124226558;1660
92241409;122994353;1660
92241409;1169453503;1660
92241409;170398218;1660
92239625;1168285674;1660
92227929;;1660
92226205;;1660
92217141;;1660
92215386;;1660
92198090;141256524;1660
09209337X;;1660
92081037;124226604;1660
92081037;124226590;1660
92081037;124226612;1660
09205918X;1193403529;1660
92059171;1168285453;1660
92053971;123736153;1660
92053971;804201129;1660
09202971X;;1660
92004644;12422654X;1660
92001386;124832148;1660
92001386;124832156;1660
92001106;238175111;1660
91994306;124279015;1660
91994306;1813235201;1660
91972957;380054167;1660
91951682;14779224X;1660
91951682;122975928;1660
91922305;;1660
91852420;218888414;1660
91852420;234255528;1660
91827353;60318412X;1660
91827353;16973708X;1660
91827345;603184049;1660
91827345;169736938;1660
91827337;169736652;1660
1485192900;;1659
141036514X;;1659
1119060567;;1659
1106745140;;1659
849713005;;1659
78160852X;;1659
68477061X;;1659
617112134;;1659
614454891;;1659
601325842;;1659
584234252;;1659
572727879;;1659
562644172;;1659
561436762;;1659
549935991;;1659
549933093;;1659
549926305;;1659
549916237;;1659
549916172;;1659
549916067;;1659
537344454;;1659
537342494;;1659
537297251;223539554;1659
537291857;;1659
537244220;;1659
537150625;;1659
537013377;;1659
53699143X;124680003;1659
53697747X;122975979;1659
536925461;;1659
536757410;;1659
536731055;117800208X;1659
536707987;1189719525;1659
536707979;1189718022;1659
536707979;123166799;1659
536707960;1189713411;1659
536707804;1189699400;1659
536707804;123166403;1659
536707790;1168285879;1659
536705321;236246402;1659
53670032X;1218025794;1659
536693366;237585200;1659
536692319;880138335;1659
536661170;;1659
53655823X;;1659
536517460;;1659
536500657;;1659
536500533;;1659
536496854;;1659
536155682;122793668;1659
536123403;395679702;1659
536047634;;1659
535984006;;1659
535925913;;1659
535924658;1218026855;1659
535924275;;1659
535923481;;1659
535923074;;1659
535869037;;1659
535868405;134312325;1659
535846215;124646018;1659
535771126;;1659
535761651;;1659
535748256;124682715;1659
53571386X;152572023;1659
535622899;;1659
535611196;;1659
535500483;125107455;1659
535500467;125107447;1659
535500432;125107439;1659
535500424;125107420;1659
535500394;125107412;1659
535447698;57334602X;1659
535441975;156135337;1659
535393326;1227248105;1659
535392648;1219727393;1659
535389116;160883849;1659
535382553;1168387574;1659
535382529;1220612154;1659
535382510;1168387752;1659
53537416X;869540815;1659
99003104;123165482;1659
09900111X;123166098;1659
99000342;1189706768;1659
09900013X;1218026006;1659
98999737;869539663;1659
98999729;1113488778;1659
98999729;1113488786;1659
98995650;1168286255;1659
98995650;1168286298;1659
98987526;161280072;1659
98987518;161280064;1659
98987518;1169754627;1659
09898750X;1227269587;1659
98985388;;1659
98974769;1168401534;1659
98971379;124990185;1659
98971379;124990193;1659
98970216;124989985;1659
98970216;124989993;1659
98966219;921962967;1659
98966219;269537600;1659
98965700;1168402018;1659
92325068;123165652;1659
92317308;122687388;1659
92317308;1169416381;1659
92308856;124625711;1659
92305393;320431282;1659
92305393;611610191;1659
92305393;611610205;1659
92243185;124226531;1659
92243185;132206625;1659
92232965;;1659
92214770;1168401194;1659
92207111;134312341;1659
92207111;123165539;1659
92119980;671522760;1659
92119980;671522779;1659
92110878;1168401798;1659
92093353;;1659
92023894;395679699;1659
92023894;716469359;1659
92010954;123165687;1659
92010954;123165660;1659
92004636;124226523;1659
92004571;124226515;1659
92001254;;1659
91979331;;1659
91960037;124989837;1659
91960037;124989845;1659
91922291;;1659
91902142;646001760;1659
91902142;127599959;1659
91902142;127599940;1659
1484535472;;1658
1108248802;;1658
1030575754;1804758582;1658
890666474;;1658
870902482;;1658
800414128;;1658
755753127;;1658
741706563;;1658
681058412;;1658
589179608;;1658
588848603;804200939;1658
581167112;;1658
562644164;805361111;1658
549909052;;1658
537288856;;1658
53724784X;1168388546;1658
537228535;;1658
537200460;160494524;1658
537098402;1218024801;1658
537098364;1218024909;1658
53708987X;;1658
53705863X;1581525265;1658
537016570;;1658
536938709;123829070;1658
536921369;;1658
536921342;;1658
536853312;;1658
536832285;;1658
536831130;226961540;1658
536831106;226955869;1658
536831106;226955850;1658
536804540;;1658
536707758;116838995X;1658
536700303;121802626X;1658
53670029X;1218019425;1658
536700257;1169465293;1658
536661162;;1658
536500479;160465656;1658
53649715X;;1658
536496129;;1658
536417911;;1658
53614043X;;1658
536130531;1170415768;1658
536130531;1170415776;1658
53607156X;;1658
53604872X;247617830;1658
536042497;;1658
536042489;;1658
536042454;;1658
53604029X;123811309;1658
536038015;1220608548;1658
536034877;1168416388;1658
535984219;;1658
535971826;12499024X;1658
535971826;124990258;1658
535971826;341815608;1658
53592948X;;1658
535927258;127582355;1658
535916973;134634896;1658
535771886;;1658
535767420;122901525;1658
535765592;124990304;1658
535728476;;1658
535670125;;1658
535500769;123736250;1658
535390149;909834385;1658
535390122;1169703879;1658
535382596;216187702;1658
535382561;1220612480;1658
535382499;1220611670;1658
53538243X;122794419;1658
535382383;1220607614;1658
99021676;;1658
99015862;;1658
99004062;;1658
99004054;124990231;1658
99001047;122687280;1658
99000083;161469183;1658
09899963X;882564889;1658
98999621;882562983;1658
98967649;123736293;1658
09233346X;;1658
92331904;;1658
92313515;1169909612;1658
92305350;1168395461;1658
92274293;;1658
92268161;1151643971;1658
92248942;53028670X;1658
92207634;;1658
92206050;124990266;1658
92198031;;1658
92151949;;1658
92137563;;1658
92128106;1168437865;1658
92119182;1193525926;1658
92119174;12381118X;1658
91996368;28410048X;1658
91990521;13463490X;1658
09197643X;947319018;1658
91976332;226957837;1658
91921147;;1658
91917190;16973739X;1658
91856531;804201250;1658
1496875729;;1657
1112931902;;1657
818661704;;1657
584234597;;1657
582941423;;1657
537255192;;1657
537163891;;1657
537163867;;1657
537098461;1218024542;1657
537098305;1218025026;1657
537006826;;1657
536997020;;1657
536990328;12315300X;1657
536945993;;1657
536735794;269533702;1657
536707723;116971806X;1657
536707634;1169718418;1657
536700311;1218027339;1657
536700249;1218019077;1657
536692467;880723637;1657
53664859X;;1657
53663596X;;1657
536532516;;1657
536500649;160630215;1657
536500649;160630223;1657
536496048;1169818080;1657
536425477;142288675;1657
536325995;;1657
536321248;;1657
536304955;234424060;1657
536279705;;1657
536263213;;1657
536260885;;1657
536259968;;1657
536248206;;1657
536132216;160603919;1657
536132216;160603994;1657
536070717;;1657
536044392;880712619;1657
536042500;;1657
536029962;124280471;1657
535911092;122975898;1657
535910819;123493013;1657
535840411;161307272;1657
535837690;;1657
535765010;124226779;1657
535761309;;1657
535761244;;1657
535761007;;1657
535751702;132179946;1657
535743718;;1657
535732961;132218666;1657
535730977;1170118178;1657
535719825;;1657
535680635;;1657
535670141;;1657
535660928;124384110;1657
535582927;;1657
535500696;123736145;1657
535475659;421541504;1657
535442734;184725712;1657
535408609;938837451;1657
535407335;938896040;1657
535398611;234449187;1657
535398549;225156415;1657
535390076;1169847463;1657
535387474;234432012;1657
535382405;1220610674;1657
535381867;269639578;1657
535381824;26955601X;1657
535380534;1169973744;1657
535380321;269490566;1657
535379943;160630231;1657
99001187;342381172;1657
09900108X;148005284;1657
98994301;123486823;1657
98985612;123166306;1657
98979302;234455128;1657
09230978X;;1657
09227952X;124221246;1657
92262260;1169714986;1657
92256791;326994831;1657
92243738;217925030;1657
92207987;123517931;1657
92181813;132217996;1657
92171656;;1657
92129633;132176807;1657
92110010;215594142;1657
91999669;;1657
91998107;122060643X;1657
1010060511;;1656
789832208;;1656
789832186;;1656
78983216X;;1656
601866959;;1656
58753835X;;1656
561311854;;1656
549938591;;1656
549931953;;1656
537345671;;1656
537340971;;1656
537297197;226881296;1656
537292802;;1656
537221697;124588999;1656
537194118;;1656
537189939;;1656
537124713;;1656
537016546;;1656
537016511;;1656
53700212X;;1656
536992142;;1656
536973415;124904394;1656
536876088;;1656
536830916;22696034X;1656
536788049;;1656
53673643X;269526846;1656
536707685;1189693127;1656
536707588;1169980333;1656
53670757X;1169981496;1656
536702802;1169982573;1656
536695172;911110836;1656
536693307;88256059X;1656
536692386;880208309;1656
536691258;189933674;1656
536667942;;1656
536661723;;1656
536661146;;1656
536661138;;1656
536660379;123165695;1656
53664893X;;1656
536644640;;1656
536519706;;1656
536509786;16070944X;1656
536497109;1169985203;1656
536496331;;1656
536496234;;1656
536464839;;1656
536455570;;1656
536442983;;1656
536432805;;1656
536419140;;1656
536309884;;1656
536308047;1220592609;1656
536273480;;1656
536243751;;1656
53622384X;;1656
536171890;123500435;1656
536148880;;1656
536109710;234215895;1656
536109699;123500680;1656
536081018;124226787;1656
536066981;;1656
536066965;;1656
53604144X;178673234;1656
536038287;;1656
535983964;12494292X;1656
535983735;123828996;1656
535982755;;1656
535981767;240371321;1656
535977379;;1656
535973691;;1656
535973039;;1656
535942176;225147483;1656
535923457;;1656
535912927;1170062075;1656
535912919;1170062628;1656
535907540;67020790X;1656
535874383;122794338;1656
535860218;280464037;1656
535860188;1225135613;1656
535860188;1225136067;1656
535843127;226879682;1656
535843127;226879674;1656
535789521;124086713;1656
535788789;;1656
535766238;1225140005;1656
535761171;;1656
535760604;;1656
535753020;;1656
535734646;;1656
535728778;124943012;1656
535725795;143220438;1656
535717814;;1656
535652534;124147852;1656
535641850;;1656
535639686;284062243;1656
535600011;;1656
535582935;;1656
535556411;127592881;1656
535537654;142485586;1656
535480156;474427544;1656
535389981;1170378188;1656
535388926;1175052361;1656
535388896;1170376916;1656
535387164;1170378870;1656
535387059;14238464X;1656
535386966;143222120;1656
535383266;118201593X;1656
535382847;1198794143;1656
535381514;;1656
535380380;161487947;1656
535378246;119056047X;1656
535373961;1170381243;1656
98997548;18084296X;1656
98995014;124989888;1656
98982036;123165938;1656
98975595;123165458;1656
09897551X;259721867;1656
98975501;;1656
98971948;;1656
98966081;939749688;1656
92337902;;1656
92312586;170389359;1656
92295347;;1656
92285023;123811473;1656
92276725;123519594;1656
92271839;240084799;1656
92266223;181852810;1656
92265685;226216357;1656
92258344;134210220;1656
92250572;123493048;1656
09224405X;125104340;1656
92237428;;1656
92236111;;1656
92233929;738668869;1656
92205518;1170075134;1656
92197256;;1656
92197248;;1656
92191355;224762516;1656
92182429;223736503;1656
92146309;;1656
92027067;134290666;1656
92026982;;1656
92023711;;1656
09201903X;240133587;1656
92017754;546740375;1656
92009433;228021618;1656
91999677;;1656
91986257;;1656
91951208;12383175X;1656
91934087;;1656
1087818680;;1655
1020623551;1760107360;1655
865512841;;1655
608766283;;1655
549899537;;1655
537247157;1175218855;1655
537219692;;1655
537107711;;1655
537048073;;1655
537003940;146661273;1655
536738556;1170381626;1655
536707545;1189684853;1655
536703574;1175219703;1655
536695091;898431476;1655
536695083;898427770;1655
536694834;896995690;1655
536694761;896988732;1655
536694745;142532665;1655
536694486;895128896;1655
536692351;880140771;1655
53669124X;189931973;1655
53669060X;224658891;1655
536621411;1170383793;1655
536621381;;1655
536594465;;1655
536500584;;1655
536496218;;1655
53648550X;;1655
536310157;;1655
536270341;;1655
536260389;;1655
536250391;;1655
536131422;;1655
536131406;142285269;1655
53608114X;;1655
536066949;123573122;1655
535974051;123707307;1655
535973012;;1655
535916299;123500389;1655
535912862;1176035495;1655
535911238;123500141;1655
535880553;;1655
535876114;12307343X;1655
535875738;122794303;1655
535875622;123072646;1655
53587443X;12279401X;1655
535860641;;1655
535860528;16130558X;1655
535860307;161308953;1655
535860307;161308945;1655
535860277;160821215;1655
535860005;;1655
535859864;117041902X;1655
535859805;1176034898;1655
53584042X;240077857;1655
535789548;160497310;1655
53572621X;;1655
535705921;224720767;1655
535624727;873702107;1655
535624719;123165237;1655
535618522;;1655
535600429;12350015X;1655
535582900;;1655
535540418;126948100;1655
535490305;169743586;1655
535427875;909823332;1655
535419058;1171524242;1655
53541904X;224664980;1655
535419031;1171506821;1655
535419015;117150599X;1655
535418973;224661639;1655
535418957;1171504470;1655
53538906X;125104480;1655
535388772;1170509371;1655
535387458;215516397;1655
535380291;1170514030;1655
535378300;379759179;1655
535378181;1170516394;1655
535375506;1164950118;1655
535375417;142829250;1655
535375182;1164947605;1655
535375174;1164946803;1655
535374062;1225144248;1655
535374054;1170517552;1655
53537383X;161502490;1655
535373821;161502466;1655
99025272;;1655
99011239;;1655
99000180;1170382819;1655
98996371;142835072;1655
98985744;516669591;1655
98985574;;1655
98983342;134291875;1655
98980505;;1655
98975528;;1655
98967231;;1655
92331483;;1655
92327354;;1655
92283225;;1655
92281516;;1655
92267874;379987317;1655
92266444;146875133;1655
09226199X;123514614;1655
92256813;153123834;1655
92223923;716457326;1655
92222110;;1655
92218571;28401804X;1655
92208215;134291867;1655
09219592X;;1655
92111823;834540762;1655
92109756;224758314;1655
92048374;;1655
92027059;;1655
92005012;123831245;1655
91990181;123165245;1655
91980070;124427804;1655
09197027X;909835489;1655
91920930;;1655
91902290;;1655
09185301X;943247381;1655
110759023X;;1654
1107589932;;1654
1107588790;;1654
1107588138;;1654
840598416;;1654
600948250;;1654
561903549;;1654
561405425;;1654
549912061;;1654
537286462;225783002;1654
537256822;1226517374;1654
537189890;;1654
53717771X;;1654
537090495;;1654
537054162;;1654
536990360;;1654
536978336;123375266;1654
536934045;;1654
536921156;;1654
536920834;;1654
536816751;215688198;1654
536736154;1170537030;1654
536697485;123073375;1654
536668639;;1654
536668477;;1654
536656487;;1654
536656347;;1654
536656282;;1654
536648883;;1654
536643202;;1654
53664022X;;1654
53664019X;;1654
536640181;;1654
536621365;;1654
536621357;;1654
536621349;;1654
536621322;;1654
536621306;;1654
536571805;;1654
536428689;;1654
536418160;;1654
536317194;247649848;1654
536270422;;1654
536117470;;1654
536116857;117055556X;1654
536111464;;1654
536110255;247583863;1654
536104174;1175979473;1654
536104166;1175979783;1654
53610414X;1175980072;1654
536103909;1175983241;1654
536103879;117598339X;1654
536103860;1175983608;1654
536103720;1175979007;1654
536101566;160885280;1654
536089566;300541961;1654
536089515;300537840;1654
536089485;300524293;1654
536089469;300520530;1654
53608940X;300518331;1654
53608937X;300515251;1654
53603320X;;1654
536013918;;1654
535991932;909829187;1654
535950527;123073618;1654
535949936;123073405;1654
535944411;134697014;1654
535941552;588635456;1654
535874022;122793625;1654
535869312;;1654
535860110;160813530;1654
535854633;227479858;1654
535837518;;1654
53583733X;127861823;1654
535836570;1170617395;1654
535836546;117061809X;1654
535836473;1170620086;1654
535828225;;1654
535819935;;1654
535818750;;1654
53581870X;;1654
535765320;;1654
535765193;122794060;1654
535765193;122794079;1654
535761163;215688287;1654
535761147;21568818X;1654
535743408;269486429;1654
535743408;269486410;1654
535664206;;1654
535639694;;1654
535608888;;1654
535456727;225791927;1654
535375379;14301854X;1654
99014114;;1654
99005123;;1654
98998331;123929466;1654
98997904;;1654
98995065;;1654
98992872;;1654
98990675;123165717;1654
98983121;123166705;1654
98975404;123314143;1654
98974963;123831512;1654
98974440;;1654
98970194;123831458;1654
98966839;123493099;1654
92340911;;1654
09233461X;247583871;1654
92311687;225791935;1654
92277748;123811155;1654
09226204X;;1654
92261981;;1654
92261728;;1654
92243711;123829445;1654
09222394X;123073464;1654
92223931;716435020;1654
92223915;123073367;1654
92222242;236683098;1654
92215033;123492920;1654
92197833;12384262X;1654
92195903;123517869;1654
92187617;;1654
92187463;;1654
92187439;;1654
09216742X;123831695;1654
92146406;123829437;1654
92145795;1598779001;1654
92145787;123831520;1654
92145582;;1654
92120512;;1654
92110290;1227230761;1654
92099793;;1654
92057977;1170079202;1654
92057861;135438543;1654
92048307;17867060X;1654
92029701;223622311;1654
92016405;;1654
92014054;123165490;1654
92005055;123831881;1654
92005047;;1654
91997798;123829119;1654
91994314;230271138;1654
91984300;;1654
91964911;373199147;1654
09193334X;;1654
91928206;;1654
