PPN;EPN;Jahr
567768767;;1524
567499588;;1524
56728705X;;1524
567264750;;1524
56812524X;;1523
568039920;;1523
567909581;;1523
567909573;;1523
56764779X;;1523
567463524;;1523
567445895;;1523
567313700;;1523
567277348;;1523
568117964;;1522
56769688X;;1522
567516393;;1522
567462021;;1522
567257460;;1522
567188671;;1522
567880974;123355095;1521
567762882;;1521
567712672;;1521
567702871;;1521
567633136;;1521
567463494;;1521
567407926;;1521
567328627;;1521
567328562;;1521
567288161;;1521
567227235;;1521
567224120;;1521
567201147;;1521
568234111;;1520
568232984;;1520
568086856;;1520
56796311X;123481333;1520
567963071;;1520
567963020;;1520
56790072X;;1520
567891003;;1520
567876160;;1520
567730905;;1520
567588246;;1520
567479307;;1520
567426319;;1520
567423832;;1520
567416909;;1520
567328597;;1520
56732849X;;1520
567328414;;1520
567328406;;1520
567196771;;1520
56823412X;;1519
567981908;;1519
567963101;123962722;1519
567963101;123481317;1519
567963101;123481325;1519
567962970;;1519
567865045;123962714;1519
567865045;123481295;1519
567865045;123481309;1519
567796671;;1519
567796663;;1519
56773725X;124503934;1519
56773725X;124503942;1519
56773725X;124503950;1519
567475360;;1519
567475247;;1519
567183793;;1519
567983099;;1518
567971880;;1518
567796655;;1518
567636674;;1518
567501310;;1518
567330109;;1518
567213285;;1518
568140257;;1517
567473783;;1517
56724055X;;1517
567239802;;1517
568159403;;1516
568140370;;1516
568028872;;1516
567960099;;1516
567794180;;1516
567772721;;1516
56774924X;;1516
567516334;;1516
567475336;;1516
567446581;;1516
567419967;;1516
568238141;;1515
568140222;;1515
567968995;;1515
567796647;;1515
567752887;;1515
567528375;;1515
567475328;;1515
567409422;;1515
567338266;;1515
56728462X;;1515
567280438;;1515
567208958;;1515
568140214;;1514
568062965;;1514
567952894;;1514
567909611;;1514
567796639;;1514
567796620;;1514
567716430;;1514
567480224;;1514
56732673X;;1514
567284859;;1514
567251608;;1514
567218082;;1514
567204367;;1514
568140354;;1513
568062957;;1513
567891038;123763436;1513
567796612;;1513
567679578;;1513
784858152;;1512
568140346;;1512
568140338;;1512
568140192;;1512
568139984;;1512
567796604;275074854;1512
567630676;;1512
567541444;;1512
567478394;;1512
567447278;;1512
567430367;;1512
567387941;;1512
567331938;;1512
568201418;;1511
568114876;;1511
56790962X;;1511
567796590;;1511
567752615;;1511
567517349;;1511
567293262;;1511
684669552;;1510
568140400;;1510
56814032X;;1510
567684407;;1510
567551237;;1510
567475298;;1510
567428184;;1510
567332691;;1510
56721186X;;1510
568217217;;1509
568062930;;1509
568028864;;1509
567972038;182959558X;1509
567791947;;1509
567490092;;1509
567470652;;1509
567353699;;1509
56733225X;;1509
567197190;12426235X;1509
567192318;;1509
567462455;;1508
567443531;;1508
567370003;;1508
567367436;;1508
567987396;;1507
567731294;;1507
56768072X;;1507
567434648;;1507
567300196;;1507
567200507;;1507
567590828;;1506
567544079;;1506
56722967X;;1506
56814029X;;1505
568140281;;1505
56806299X;;1505
567475271;;1505
567468445;;1505
567418693;;1505
56820140X;;1504
568062981;;1504
568028821;;1504
567470687;;1504
567462358;;1504
567434745;;1504
567354385;;1504
567347206;;1504
567338118;;1504
567334538;;1504
567294064;173883001;1504
567230635;;1504
567204294;;1504
568140494;;1503
568140273;;1503
567295001;;1503
568132173;;1502
567723119;1546515356;1502
567447146;;1502
567694313;;1501
567278778;;1501
728629232;;
