PPN;EPN;VD;Jahr
683665553;;;1748
68365747X;1377842460;;1748
683595164;;;1748
683593579;;;1748
683574183;;;1748
655514171;;;1748
655251944;;;1748
655226273;;;1748
655225730;;;1748
655225374;;;1748
655224955;;;1748
655223266;;;1748
655222790;;;1748
655221573;;;1748
65522078X;;;1748
655218904;;;1748
655217711;;;1748
655209794;;;1748
655206604;;;1748
655202285;;;1748
655193456;;;1748
64762818X;;;1748
599228784;933614896;;1748
588142700;915411210;;1748
583989152;89842111X;;1748
568708083;877240426;;1748
566437686;1616398124;;1748
542909642;;;1748
538487097;828852901;;1748
526614889;815246285;;1748
526356944;814584438;;1748
510327990;;;1748
35813322X;1119792347;;1748
342682687;;;1748
333225333;888638973;;1748
332538508;1119778816;;1748
32778119X;;;1748
327612320;;;1748
322662931;855217170;;1748
320243575;1109292589;;1748
317779702;1361443472;;1748
30248633X;951518356;;1748
26802409X;;;1748
26720549X;1256302295;;1748
267204167;;;1748
267102941;802670024;;1748
246223979;;;1748
246190086;357408977;;1748
243714262;;;1748
226031020;232866686;;1748
225318156;;;1748
214993213;;;1748
214989305;812915518;;1748
189519460;160333598;;1748
189500859;15976081X;;1748
181969955;;;1748
181080850;142200409;;1748
159090431;137380089;;1748
151915849;125102933;;1748
151915768;125102852;;1748
15191575X;125102844;;1748
151915644;125102704;;1748
151891915;125056656;;1748
15188952X;125053762;;1748
151275246;124314201;;1748
150879210;123855012;;1748
150783558;123749824;;1748
150690827;123647754;;1748
150496206;123412595;;1748
15034452X;12323476X;;1748
150344511;123234751;;1748
147778794;1109295812;;1748
147490863;937311502;;1748
147186323;;;1748
146481763;249142325;;1748
142842672;;;1748
137978898;;;1748
137568495;;;1748
067165028;;;1748
058556842;;;1748
1489125450;;;1747
1132910854;;;1747
1122984766;;;1747
1119901618;;;1747
1118632753;;;1747
1114182451;;;1747
1107930278;;;1747
1100448519;;;1747
1090848447;;;1747
1039882544;;;1747
1033566586;;;1747
1027429629;;;1747
1012547922;;;1747
882559036;;;1747
875226531;;;1747
848350774;;;1747
833733249;;;1747
833694979;;;1747
776723219;;;1747
776233564;;;1747
775060909;;;1747
774978503;;;1747
774974435;;;1747
774946164;;;1747
774928735;;;1747
774922087;;;1747
732309468;;;1747
683670549;;;1747
683657461;;;1747
683644394;;;1747
68362167X;;;1747
683575902;;;1747
592020576;134093976;;1747
571337791;1616394897;;1747
559658230;;;1747
47788542X;;;1747
423220101;;;1747
33534948X;;;1747
334696593;;;1747
333151321;812939980;;1747
322512077;1109264585;;1747
317978209;1202385176;;1747
303585315;;;1747
270115420;;;1747
238931641;270473467;;1747
226030903;232866309;;1747
211884227;189155493;;1747
165471751;134012348;;1747
157139980;234292792;;1747
151030995;124029787;;1747
150496192;123412587;;1747
150496184;123412579;;1747
150496125;12341251X;;1747
150344902;1117836665;;1747
150344597;123234832;;1747
150128681;122970535;;1747
149942214;122743296;;1747
145154904;;;1747
14232115X;;;1747
14091143X;159532639;;1747
13797874X;;;1747
1489502521;;;1746
1489411321;;;1746
1148171215;;;1746
1147237972;;;1746
1119901111;;;1746
1119899893;;;1746
1114174807;;;1746
1110523890;;;1746
1101094257;;;1746
1097823849;;;1746
1090774036;;;1746
1075883687;;;1746
1014402638;;;1746
1012549364;;;1746
1005186065;;;1746
877864101;;;1746
848397495;;;1746
84838184X;;;1746
833769472;;;1746
833719904;;;1746
82701466X;;;1746
775026018;;;1746
77499536X;;;1746
774994436;;;1746
774975806;;;1746
774959401;;;1746
774931310;;;1746
771226020;;;1746
73230945X;;;1746
732297109;;;1746
732288118;;;1746
683588370;;;1746
68357566X;;;1746
683566024;;;1746
597521131;930389573;;1746
588135143;1616096527;;1746
582220483;;;1746
52927941X;820309729;;1746
518710254;1272727157;;1746
518691004;934646708;;1746
449417034;;;1746
349306737;;;1746
327560711;;;1746
322652782;;;1746
310380154;;;1746
293302936;19187759X;;1746
220371318;;;1746
217046088;;;1746
215291301;840523947;;1746
192072560;;;1746
181813866;;;1746
181809478;;;1746
165619384;134111427;;1746
151915695;125102771;;1746
15142294X;124481140;;1746
151292752;12433301X;;1746
151275254;12431421X;;1746
151273618;124312454;;1746
150828551;123798728;;1746
150828543;12379871X;;1746
150676824;193744007;;1746
150676638;123631815;;1746
150633793;123579678;;1746
150496168;123412552;;1746
150496117;123412501;;1746
150495943;123412323;;1746
150495595;123411874;;1746
150494602;123410398;;1746
150344856;123235111;;1746
150344740;123234999;;1746
150242794;123119391;;1746
147025532;;;1746
146018818;;;1746
144392682;232865302;;1746
143098802;;;1746
143058444;;;1746
139337857;943204194;;1746
137978677;126641730;;1746
058477748;;;1746
058446583;;;1746
058237682;;;1746
1489652159;;;1745
1489137254;;;1745
1147741905;;;1745
1147698503;;;1745
1120860962;;;1745
1098678222;;;1745
1088443559;;;1745
1031154817;;;1745
1012583724;;;1745
774964057;;;1745
774947047;;;1745
683722018;;;1745
683721747;;;1745
683665022;;;1745
683589997;;;1745
683568256;;;1745
573588953;885414969;;1745
533990262;;;1745
392411458;;;1745
357146875;;;1745
333921240;1235498204;;1745
333001281;;;1745
332997553;;;1745
268024634;;;1745
242412564;;;1745
23049420X;;;1745
230065570;244656940;;1745
225842173;232586365;;1745
212829785;95158393X;;1745
211984639;189392258;;1745
184299411;;;1745
181816024;;;1745
180039903;140986065;;1745
165474238;134022920;;1745
156390787;159622743;;1745
151915962;125103077;;1745
151725896;124842100;;1745
151009392;124003745;;1745
150828497;123798663;;1745
150828330;123798507;;1745
150744528;123707978;;1745
150744501;123707943;;1745
150676751;123631955;;1745
150676549;123631718;;1745
150569912;123500117;;1745
150496141;123412536;;1745
150495846;123412188;;1745
150281005;123164427;;1745
146621638;23141885X;;1745
142815586;232864373;;1745
13882472X;1242991034;;1745
137978529;;;1745
058527796;;;1745
058501932;812839234;;1745
1489768173;;;1744
1489712402;;;1744
148963634X;;;1744
1489264132;;;1744
1143988906;;;1744
1132910862;;;1744
1130971902;;;1744
1119108667;;;1744
111910856X;;;1744
1111125252;;;1744
1108029701;;;1744
1100870636;;;1744
1090650264;;;1744
1089836465;;;1744
1012597709;;;1744
1012546004;;;1744
1012515044;;;1744
894199595;;;1744
866883266;;;1744
866878610;;;1744
848393716;;;1744
833733257;;;1744
833676644;;;1744
776322362;;;1744
775057118;;;1744
775030708;;;1744
77502113X;;;1744
774993553;;;1744
774933135;;;1744
750712864;;;1744
732265592;;;1744
683715313;;;1744
683689762;123872014;;1744
68365909X;;;1744
683659081;18914081X;;1744
68363254X;;;1744
683621920;;;1744
683575090;192045474;;1744
670450049;1273669290;;1744
668781262;;;1744
668615400;;;1744
595698026;928208109;;1744
478697171;;;1744
478117876;;;1744
454808356;1164712756;;1744
37215994X;;;1744
369478460;1111734313;;1744
361378483;1110500874;;1744
332997189;;;1744
328874744;818389931;;1744
314142959;;;1744
314054715;;;1744
302853561;;;1744
25264137X;;;1744
250376369;1237939534;;1744
244596735;;;1744
244596727;;;1744
244596506;;;1744
242889581;;;1744
230416276;;;1744
22472987X;812854586;;1744
212190377;;;1744
211883026;189149914;;1744
191846805;172568862;;1744
167399527;533679729;;1744
165629339;134148525;;1744
150882920;123859913;;1744
150877234;123852323;;1744
150828373;12379854X;;1744
150676743;193734087;;1744
150606400;123546982;;1744
15049596X;123412358;;1744
150495919;123412285;;1744
150128649;122970497;;1744
150022069;122841328;;1744
148071937;;;1744
145541657;;;1744
144359626;;;1744
143623621;;;1744
142984124;;;1744
133491560;240882156;;1744
058169709;81829356X;;1744
1124673318;;;1743
1124278516;;;1743
1101074019;;;1743
1098358392;;;1743
1097953394;;;1743
1094788201;;;1743
1090787138;;;1743
109013777X;;;1743
1012568415;;;1743
1005182434;;;1743
894197959;;;1743
894156861;;;1743
848397487;;;1743
848394771;;;1743
848345983;;;1743
833725459;;;1743
833695894;;;1743
833693336;;;1743
833681125;;;1743
776303562;;;1743
776303554;;;1743
775042838;;;1743
774931302;;;1743
750696540;;;1743
729592790;;;1743
725575239;;;1743
683674137;;;1743
683589431;;;1743
683572644;;;1743
638342783;;;1743
608448257;947123814;;1743
569291720;878416889;;1743
352800313;858546787;;1743
332989135;;;1743
318822172;1185490922;;1743
270478337;;;1743
238938697;;;1743
236741888;;;1743
23407955X;;;1743
23031175X;;;1743
157176894;;;1743
151468389;124533744;;1743
151030960;124029752;;1743
151009384;124003737;;1743
151009376;124003729;;1743
15100904X;124003370;;1743
150828470;121361483X;;1743
150426860;123333474;;1743
147548543;123946115;;1743
147490871;889467773;;1743
145093867;;;1743
143032674;;;1743
140869026;873871030;;1743
137978235;;;1743
13694146X;273213067;;1743
134764528;;;1743
1505972116;;;1742
148930455X;;;1742
1489283609;;;1742
1489122990;;;1742
1489098283;;;1742
1489069259;;;1742
1350833622;;;1742
1149184647;;;1742
1133364047;;;1742
1118081099;;;1742
1115365118;;;1742
1110787553;;;1742
1110787391;;;1742
1110606885;;;1742
1100174427;;;1742
1094425745;;;1742
1037034082;;;1742
1014401453;;;1742
1005206171;;;1742
872023192;;;1742
848397568;;;1742
84839755X;;;1742
848373391;;;1742
848350537;;;1742
84834684X;;;1742
837434653;;;1742
833708260;;;1742
833708007;;;1742
833681354;;;1742
776326600;;;1742
776257560;;;1742
774993561;;;1742
771222998;;;1742
736692002;;;1742
736691766;;;1742
736691510;;;1742
732288754;;;1742
732261325;;;1742
726005541;;;1742
683725440;;;1742
683655884;;;1742
683648322;;;1742
683592203;;;1742
626657725;1163658014;;1742
605757941;942710347;;1742
59922570X;933602960;;1742
599212632;933552262;;1742
599210281;933543190;;1742
45017090X;;;1742
429222505;;;1742
332945421;;;1742
314124837;;;1742
309161479;885525892;;1742
238789438;269994408;;1742
230309968;;;1742
22555612X;24914414X;;1742
216087422;;;1742
21608721X;;;1742
21608704X;;;1742
212551434;190499524;;1742
198442599;;;1742
186885830;;;1742
186832834;153289481;;1742
153444150;152855084;;1742
151727732;124843956;;1742
150281021;123164443;;1742
142520349;;;1742
142319562;134141784;;1742
137978073;921402333;;1742
136941451;273213040;;1742
136941443;273212818;;1742
133491552;240866347;;1742
058545778;;;1742
058203621;;;1742
1489801723;;;1741
1426944314;;;1741
1108650406;;;1741
1102881759;;;1741
1093592931;;;1741
109086292X;;;1741
1090785828;;;1741
1027350135;;;1741
1025466136;;;1741
1012515036;;;1741
893952273;;;1741
866871292;;;1741
833765299;;;1741
833681117;;;1741
775035742;;;1741
774975857;;;1741
774771445;;;1741
732355885;;;1741
730468402;;;1741
715782665;;;1741
683623834;;;1741
683602322;;;1741
683575937;;;1741
672311364;;;1741
620698365;1117595447;;1741
620380616;1116754665;;1741
573615357;885514181;;1741
520095316;937345415;;1741
402937821;;;1741
385086121;;;1741
372155553;;;1741
372153372;;;1741
369945182;;;1741
340955317;;;1741
331847752;;;1741
327136294;;;1741
269583521;341254835;;1741
242665128;;;1741
230214819;;;1741
22466963X;726050679;;1741
217874584;827921861;;1741
21609030X;;;1741
18569201X;151341206;;1741
16563118X;134155203;;1741
151806292;12494454X;;1741
151729174;124845452;;1741
151729034;124845312;;1741
151728909;124845177;;1741
151728887;124845150;;1741
151727902;12484412X;;1741
151625026;124712371;;1741
151473005;124539009;;1741
151468567;124533922;;1741
151292736;124332994;;1741
150828446;123798612;;1741
15072893X;123690609;;1741
150676832;1206208961;;1741
150676689;123631882;;1741
150633831;123579724;;1741
150447647;123357969;;1741
14358555X;;;1741
143237446;123044367;;1741
140799443;12369051X;;1741
138018065;122929543;;1741
13598307X;240119193;;1741
135452953;;;1741
067139957;;;1741
1147840458;;;1740
1131619617;;;1740
112827034X;;;1740
1125105674;;;1740
1122536119;;;1740
1119899478;;;1740
1115627171;;;1740
111425651X;;;1740
111078726X;;;1740
1107929229;;;1740
1106087704;;;1740
1096089009;;;1740
1094558524;;;1740
1091829519;;;1740
1091249105;;;1740
103587007X;;;1740
1027346286;;;1740
1027345565;;;1740
1020755113;;;1740
1012556301;;;1740
893948330;;;1740
866877770;;;1740
866877762;;;1740
866877754;;;1740
866877746;;;1740
866877738;;;1740
848372123;;;1740
847751384;;;1740
847713075;;;1740
837431204;;;1740
833708252;;;1740
833703404;;;1740
833691686;;;1740
776287087;;;1740
775062588;;;1740
774957034;;;1740
732300320;;;1740
732297354;;;1740
683722573;;;1740
683691783;;;1740
683683039;;;1740
683669508;;;1740
683662171;;;1740
683621661;;;1740
683585819;;;1740
68357762X;248073532;;1740
653959524;;;1740
653946759;;;1740
61070673X;1272339467;;1740
538060743;827941358;;1740
454896182;;;1740
390091367;;;1740
372157890;;;1740
361223722;1190304937;;1740
341622184;885504003;;1740
34095566X;;;1740
340955465;;;1740
334602440;1116751690;;1740
333171101;813966612;;1740
333159179;813954983;;1740
301274614;;;1740
230314309;263448509;;1740
226063364;233025510;;1740
225989328;232688060;;1740
22573124X;87384338X;;1740
223295914;227295439;;1740
216995981;218203888;;1740
211882682;189147474;;1740
186692870;152885951;;1740
181817535;;;1740
165471069;1778079768;;1740
151729093;124845371;;1740
151728984;124845258;;1740
151728623;124844855;;1740
151728577;124844790;;1740
151727856;124844073;;1740
151727848;124844065;;1740
151107033;124113508;;1740
150828357;123798523;;1740
150828322;123798493;;1740
150648901;123600073;;1740
15055110X;123476658;;1740
150128665;122970519;;1740
144512106;;;1740
144264838;;;1740
14368695X;;;1740
143504215;;;1740
141458666;192087967;;1740
137977964;;;1740
135453917;;;1740
1499373740;;;1739
1489788972;;;1739
1489095837;;;1739
1489027505;;;1739
1152531247;;;1739
1147526044;;;1739
1145724175;;;1739
1129715930;;;1739
1129711714;;;1739
1125108940;;;1739
1110787081;;;1739
1108791689;;;1739
1108241921;;;1739
1107010705;;;1739
1098359186;;;1739
1094424803;;;1739
1091433321;;;1739
1030882029;;;1739
1027289371;;;1739
1027287786;;;1739
1014080258;;;1739
893881686;;;1739
866871667;;;1739
848369076;;;1739
833773224;;;1739
833767127;;;1739
833739840;;;1739
833706047;;;1739
833684272;;;1739
776287079;;;1739
77504217X;;;1739
775030996;;;1739
775007579;;;1739
774975865;;;1739
732288746;;;1739
73228208X;;;1739
723739412;;;1739
720760143;;;1739
68372634X;;;1739
683720902;;;1739
683686844;;;1739
683677063;;;1739
683589458;;;1739
663144620;;;1739
642383456;1213600995;;1739
588422541;915668424;;1739
566782219;87542998X;;1739
566779358;875421334;;1739
528967037;894986201;;1739
528519891;818626933;;1739
42916016X;;;1739
337904928;;;1739
315983604;;;1739
315971320;;;1739
269991158;342432540;;1739
269108882;342487000;;1739
267032943;;;1739
266303927;;;1739
227395697;;;1739
227395638;;;1739
218583249;218995253;;1739
184768608;;;1739
151729018;124845282;;1739
151728712;124844952;;1739
151316171;124359752;;1739
150828462;123798639;;1739
15060632X;123546907;;1739
150606311;123546893;;1739
150187157;123052289;;1739
146628985;;;1739
145263878;;;1739
143623613;;;1739
058444068;;;1739
058138196;;;1739
1161649549;;;1738
1132334721;;;1738
113218018X;;;1738
1131950593;;;1738
1131103424;;;1738
111600979X;;;1738
1107339022;;;1738
1107192161;;;1738
1101443545;;;1738
1098358805;;;1738
1092338594;;;1738
1091750912;;;1738
1089030819;;;1738
101254821X;;;1738
894270451;;;1738
866884769;;;1738
848397479;;;1738
848343956;;;1738
848343948;;;1738
833781502;;;1738
833767798;;;1738
833732153;;;1738
833674544;;;1738
832069442;;;1738
776287060;;;1738
732332087;;;1738
732330149;;;1738
732301181;1255895810;;1738
732260027;173056423;;1738
683728105;;;1738
683620274;;;1738
683619896;;;1738
683596772;12354209X;;1738
68358944X;193750627;;1738
624396819;;;1738
60545843X;;;1738
599168803;933495838;;1738
599167963;933492650;;1738
598768246;932938558;;1738
598766332;932931235;;1738
598760989;93291182X;;1738
558368018;860050882;;1738
526162112;813973791;;1738
455535841;;;1738
371636736;873802454;;1738
33458955X;;;1738
322692814;;;1738
315928808;;;1738
267028881;344585565;;1738
186696310;152900861;;1738
184299500;;;1738
150840977;123812089;;1738
150160887;123020611;;1738
147737907;;;1738
147571839;;;1738
143687433;;;1738
13820019X;;;1738
138200181;124843603;;1738
13797776X;;;1738
058446931;812987624;;1738
1489725415;;;1737
148924168X;;;1737
1146201826;;;1737
1146200323;;;1737
1132331528;;;1737
1118533003;;;1737
1118496345;;;1737
1116057735;;;1737
1115666347;;;1737
1111880174;;;1737
1111549818;;;1737
1108648754;;;1737
1100579931;;;1737
1100141707;;;1737
1099397812;;;1737
1092818243;;;1737
1090677316;;;1737
1090167687;;;1737
1089594232;;;1737
872021491;;;1737
866871659;;;1737
866871640;;;1737
866871632;;;1737
848394763;;;1737
848394747;;;1737
848357426;;;1737
847751120;;;1737
83376778X;;;1737
833739964;;;1737
833717936;;;1737
833709186;;;1737
833695134;;;1737
776287044;;;1737
775021148;;;1737
775004030;;;1737
775003026;;;1737
774932643;;;1737
773565191;;;1737
732264111;;;1737
732257409;;;1737
683718940;1190977761;;1737
683657275;;;1737
683650750;;;1737
683649205;;;1737
683623826;;;1737
683592092;;;1737
683581651;;;1737
683575279;;;1737
655148272;;;1737
655030522;;;1737
603381774;;;1737
591699257;;;1737
566766892;875376290;;1737
531161463;822361590;;1737
530664690;822005530;;1737
454808267;;;1737
372067735;;;1737
372044662;;;1737
34930453X;111337893X;;1737
32601392X;;;1737
318221578;1190960559;;1737
315873299;;;1737
30339952X;;;1737
241462290;;;1737
229103316;240171195;;1737
179982117;;;1737
167755102;;;1737
153245727;127106707;;1737
151727341;124843565;;1737
150867328;123841526;;1737
150447655;123357977;;1737
150344759;123235006;;1737
144512297;;;1737
141701544;192122207;;1737
13953265X;873777255;;1737
138568480;;;1737
135981034;;;1737
135764769;169721264;;1737
058440046;;;1737
1489810560;;;1736
1489776354;;;1736
1489415742;;;1736
1489234411;;;1736
1149441747;;;1736
1149436042;;;1736
1136476903;;;1736
1121106528;;;1736
1116072475;;;1736
1088987710;;;1736
1049506375;;;1736
1035868083;;;1736
1015516718;;;1736
848392345;;;1736
848345274;;;1736
847759083;;;1736
840565054;;;1736
833762389;;;1736
83374108X;;;1736
833715089;;;1736
778099849;;;1736
776287036;1644840758;;1736
775039047;;;1736
775032778;1644840766;;1736
775024945;;;1736
774944757;;;1736
683705431;;;1736
683569716;;;1736
651756758;;;1736
651741319;;;1736
566535378;875005322;;1736
531145360;822305682;;1736
47038297X;823168948;;1736
44502299X;;;1736
412080400;;;1736
372361919;823045242;;1736
372337597;823063690;;1736
37229197X;82304114X;;1736
372290183;823047253;;1736
372183085;822901439;;1736
37214442X;82306655X;;1736
372140807;822288400;;1736
372130895;823546861;;1736
327126280;829311300;;1736
31822884X;1190943344;;1736
312404700;;;1736
267460414;;;1736
267003331;;;1736
252665406;;;1736
232325502;;;1736
215985966;;;1736
21296612X;191913898;;1736
190993650;169766373;;1736
190992506;169761134;;1736
189703016;;;1736
165632526;;;1736
151859450;125010036;;1736
151468354;12453371X;;1736
150689934;123646812;;1736
150606303;123546885;;1736
150180829;12304457X;;1736
141391359;;;1736
141354569;;;1736
135980976;194708268;;1736
135764793;169765504;;1736
058495185;269696741;;1736
058132953;;;1736
1129712389;;;1735
1124006567;;;1735
1117064182;;;1735
109298366X;;;1735
109102765X;;;1735
1090677766;;;1735
1090098928;;;1735
1031724893;;;1735
1012594610;;;1735
848403894;;;1735
848401247;;;1735
848397460;;;1735
848386817;;;1735
848386809;;;1735
84835981X;;;1735
833772279;;;1735
833724576;;;1735
735682356;;;1735
735681511;;;1735
683686887;;;1735
683653431;;;1735
683582011;;;1735
68357647X;;;1735
683572512;;;1735
565848763;873684079;;1735
565848259;873682173;;1735
531147401;822313049;;1735
470228113;;;1735
443634343;;;1735
428493440;822320800;;1735
428492886;1395532958;;1735
371186463;873760220;;1735
301168792;;;1735
267485786;;;1735
266921019;885104269;;1735
235230618;1168448808;;1735
225984059;232660212;;1735
214917452;134015517;;1735
212969684;191931217;;1735
211528439;;;1735
190991739;169758095;;1735
189586281;811578097;;1735
184304334;;;1735
151854815;125003803;;1735
151106851;124113303;;1735
150867514;123841712;;1735
150728999;1273666372;;1735
150160933;123020689;;1735
140785957;;;1735
058426418;;;1735
1145789765;;;1734
1131621832;;;1734
1111721807;;;1734
1108656102;;;1734
1102593133;;;1734
1102352314;;;1734
1012589048;;;1734
833739859;;;1734
83370933X;;;1734
833199668;;;1734
774982063;;;1734
774962569;;;1734
732331242;;;1734
683623842;;;1734
683601628;;;1734
683600370;;;1734
346065380;;;1734
329026488;;;1734
318225409;;;1734
271526351;;;1734
266958907;1169099939;;1734
231439709;854597352;;1734
231439342;85441665X;;1734
23009161X;160520997X;;1734
213042665;192067060;;1734
212973762;191953997;;1734
185255019;;;1734
165479833;134047974;;1734
151517347;124592023;;1734
150280998;123164419;;1734
144521938;;;1734
143782711;;;1734
142434132;;;1734
138541523;;;1734
138541515;;;1734
135613698;240119983;;1734
1148302182;;;1733
1132106192;;;1733
1129761371;;;1733
1129761010;;;1733
1129759202;;;1733
1106394550;;;1733
1102352098;;;1733
1089491034;;;1733
1025391365;;;1733
1012587010;;;1733
1012550702;;;1733
866869727;;;1733
866865942;;;1733
848392353;;;1733
840803486;;;1733
833729799;;;1733
833729780;;;1733
833729772;;;1733
77504895X;;;1733
732331994;;;1733
683724398;;;1733
683617389;;;1733
683600362;;;1733
68357065X;;;1733
582254515;;;1733
566508559;874977142;;1733
479831505;;;1733
419409599;;;1733
419409580;;;1733
419409467;;;1733
419409440;;;1733
419409432;;;1733
419409068;;;1733
419409017;;;1733
419408754;;;1733
419408649;;;1733
393139654;;;1733
333401948;134139119;;1733
332540235;;;1733
330737341;88460165X;;1733
327603984;807952818;;1733
314844635;;;1733
313490678;;;1733
245265651;;;1733
244529108;;;1733
229802869;241660734;;1733
229605389;240869117;;1733
16562633X;;;1733
165171111;1242639926;;1733
151066469;124068650;;1733
15082842X;123798590;;1733
150824181;123794145;;1733
150687966;123644682;;1733
143693298;170065650;;1733
138118779;247193593;;1733
138055505;169451070;;1733
1489776338;;;1732
1145165125;;;1732
1129711935;;;1732
1119437350;;;1732
1102507962;;;1732
1100526374;;;1732
109643329X;;;1732
1090653050;;;1732
1012590518;;;1732
838118496;;;1732
833692496;;;1732
776240471;;;1732
775024929;;;1732
775024910;;;1732
774975393;;;1732
756005027;;;1732
756001684;;;1732
75600019X;;;1732
75599941X;;;1732
755997778;;;1732
755987357;;;1732
755888677;;;1732
755776585;;;1732
755774833;346934129X;;1732
75577194X;346934115X;;1732
755769678;;;1732
755768949;1798277557;;1732
755767209;;;1732
755689313;;;1732
755687450;;;1732
755686810;;;1732
755327276;;;1732
755326784;;;1732
755276205;;;1732
755273354;;;1732
752405519;;;1732
683717707;;;1732
683686852;;;1732
683660292;;;1732
683601253;;;1732
683593196;;;1732
683575104;;;1732
595515487;;;1732
565799185;873559886;;1732
53280354X;823729877;;1732
532734173;823513661;;1732
455113432;;;1732
454110944;1220203114;;1732
42849286X;823506568;;1732
419409750;823145158;;1732
419408991;;;1732
419408703;823519023;;1732
333404173;1169150586;;1732
269395113;;;1732
269395008;;;1732
22900931X;240130529;;1732
223271942;227224817;;1732
211526932;;;1732
165626089;134137493;;1732
155854151;;;1732
15183119X;124971350;;1732
151729190;124845479;;1732
150885261;12386240X;;1732
150877226;123852315;;1732
150828489;123798655;;1732
150676433;123631599;;1732
15043054X;123337461;;1732
150180810;1114178268;;1732
149965699;122772474;;1732
14369328X;170064417;;1732
136296378;;;1732
058167692;;;1732
1493990241;;;1731
1489249443;;;1731
1489116214;;;1731
1106578198;;;1731
1100183035;;;1731
1093181753;;;1731
1090650132;;;1731
1005045445;;;1731
84622450X;;;1731
833772821;;;1731
833754955;;;1731
833680331;;;1731
777922134;;;1731
77499357X;;;1731
732279089;;;1731
683582348;;;1731
520091299;855034793;;1731
453846165;;;1731
371666341;868163066;;1731
311722318;;;1731
311713882;;;1731
217915361;21882078X;;1731
151772525;124905005;;1731
151564760;124644171;;1731
150867476;123841674;;1731
150867360;123841569;;1731
150729006;123690676;;1731
150325045;123213037;;1731
150256302;123135877;;1731
150256108;123135664;;1731
148913848X;;;1730
1145402151;;;1730
113195226X;;;1730
1130964264;;;1730
1116072246;;;1730
1116027321;;;1730
1115687131;;;1730
1108160158;;;1730
1104554003;;;1730
1091232334;;;1730
1090674554;;;1730
1090653417;;;1730
866871624;;;1730
848348931;;;1730
833731017;;;1730
833714473;;;1730
833683721;;;1730
776322052;;;1730
776322044;;;1730
755434846;;;1730
732331692;;;1730
732281962;;;1730
683718428;;;1730
683650815;;;1730
683650688;812071190;;1730
683610511;813829984;;1730
683575260;;;1730
683575139;;;1730
589310712;1174752793;;1730
589247476;1174746874;;1730
566765195;875369898;;1730
562397949;869588079;;1730
561539480;868299464;;1730
561513775;810912767;;1730
524752184;810918579;;1730
479623252;;;1730
429238975;;;1730
42922883X;;;1730
419409661;;;1730
418834083;24703987X;;1730
352082607;;;1730
303406860;1171069987;;1730
243339623;;;1730
221253130;;;1730
186685246;152847707;;1730
179971042;140698892;;1730
151029652;124028284;;1730
150867549;869588710;;1730
150840411;123811406;;1730
145063119;;;1730
143693271;170063089;;1730
143623699;;;1730
058429255;1270323016;;1730
1489302018;;;1729
1121110789;;;1729
1121098355;;;1729
1120210208;;;1729
1114311006;;;1729
1090166850;;;1729
102076080X;;;1729
1012554791;;;1729
1012547329;;;1729
1012543064;;;1729
866871616;;;1729
855617667;;;1729
833720171;;;1729
776322036;;;1729
775038148;;;1729
77502855X;;;1729
68366560X;;;1729
683665588;;;1729
683645048;;;1729
683572768;;;1729
576774863;889311811;;1729
520681002;941976483;;1729
477298877;;;1729
428493386;823094928;;1729
419651691;1167239954;;1729
419409653;823093336;;1729
419409645;823106527;;1729
41940886X;823139433;;1729
419408762;116543119X;;1729
419408746;823124894;;1729
419408738;823105261;;1729
348366019;124113338;;1729
336164394;;;1729
333170016;777113686;;1729
323994180;;;1729
32199115X;;;1729
301319898;;;1729
231172222;247483362;;1729
218978324;219519064;;1729
217107206;218591470;;1729
217047114;218361319;;1729
215297768;247071161;;1729
191842974;172549299;;1729
19184263X;172548004;;1729
191841668;172544254;;1729
191839264;172533708;;1729
191263087;170304698;;1729
190988967;169745260;;1729
190988908;169744973;;1729
190988835;169744698;;1729
190988703;169744353;;1729
190988584;169743837;;1729
190988444;169743195;;1729
165023767;174386508;;1729
142842753;232923957;;1729
058415262;802672817;;1729
1489502254;;;1728
1481979124;;;1728
1147840083;;;1728
1143980468;;;1728
1120152496;;;1728
1120152402;;;1728
1120152232;;;1728
1119854237;;;1728
1112556222;;;1728
111038386X;;;1728
1106807669;;;1728
1104505908;;;1728
1103582232;;;1728
1097978168;;;1728
1012566722;;;1728
1012550729;;;1728
848373324;;;1728
833751875;;;1728
833720139;;;1728
797233148;;;1728
776322028;;;1728
77632201X;;;1728
775024953;;;1728
77490805X;;;1728
732347777;;;1728
732309948;;;1728
73230993X;;;1728
732292743;;;1728
732274397;;;1728
683722557;;;1728
683662120;;;1728
683629786;123631149;;1728
683618636;;;1728
683606026;;;1728
683588702;;;1728
56533901X;873016483;;1728
538790156;82943111X;;1728
528881779;819613797;;1728
477155871;;;1728
477151353;;;1728
476960150;;;1728
476957079;;;1728
476949874;;;1728
476947332;;;1728
476944171;;;1728
476931606;;;1728
42927503X;;;1728
422376868;;;1728
332547094;938354981;;1728
324583125;859864863;;1728
266859453;1253092346;;1728
240776518;117190827X;;1728
238578151;269266291;;1728
235799068;262411717;;1728
231049412;24714844X;;1728
230767281;;;1728
230434738;;;1728
228131596;;;1728
225136198;1189565552;;1728
219161240;220411557;;1728
218584601;219000298;;1728
217032567;218291442;;1728
217011349;21826738X;;1728
216999286;218215231;;1728
193393441;176191305;;1728
188250085;156933527;;1728
186684673;152845348;;1728
186684568;152845011;;1728
186682948;152839003;;1728
186681747;152833757;;1728
186681259;152832041;;1728
