PPN;EPN;Jahr
536435065;;1663
536381496;;1663
536309809;;1663
536214522;;1663
536177872;;1663
536109761;;1663
536041946;;1663
535935773;;1663
535716850;;1663
535632398;;1663
535612311;;1663
535478712;246615303;1663
535416733;735799075;1663
99028875;;1663
99028476;;1663
99007401;;1663
98998404;123126061;1663
92294618;;1663
92283500;123404681;1663
92269540;;1663
92252117;735789207;1663
92230024;123404703;1663
92131557;259696390;1663
92129234;735773408;1663
92126324;;1663
92122531;;1663
92122515;;1663
92122507;;1663
92120261;;1663
92020704;;1663
91973473;;1663
91870291;;1663
91868807;;1663
91868769;;1663
91868734;;1663
91868653;;1663
91868580;;1663
91868513;;1663
91868424;;1663
91780659;;1663
91780586;;1663
835511820;;1662
823045153;;1662
79772298X;;1662
679609431;;1662
537188428;;1662
536828113;1504391322;1662
536828040;124287808;1662
536828032;1504390970;1662
536649987;;1662
536606927;;1662
536606161;;1662
536606145;;1662
536578028;;1662
536567018;;1662
536565481;736240225;1662
536542694;736124144;1662
536464510;;1662
536457921;;1662
536441189;735801568;1662
53644045X;;1662
536431361;;1662
53642215X;;1662
536391939;735833869;1662
536302782;;1662
536281149;;1662
536203164;;1662
536071047;;1662
536049181;736108564;1662
535927428;;1662
535899661;;1662
535665245;;1662
535528191;122792564;1662
535489315;;1662
535408005;;1662
92306519;736106529;1662
92272630;736283455;1662
92261639;736103112;1662
92170099;857787292;1662
92123740;736287671;1662
09212254X;73124785X;1662
92122493;;1662
92122477;;1662
92122469;;1662
92122450;;1662
92122418;393447731;1662
09212240X;;1662
92120253;;1662
92066860;;1662
92055249;;1662
91996309;;1662
91884845;;1662
91868564;;1662
91868556;;1662
91868548;;1662
91868491;;1662
91868467;;1662
91868297;;1662
91868270;;1662
91868246;;1662
91868238;;1662
91852935;938146483;1662
91852382;;1662
615804535;;1661
549907319;;1661
53718936X;;1661
53717897X;;1661
537129618;;1661
537096264;;1661
537094911;124646573;1661
536999244;;1661
536648778;;1661
536606420;;1661
536606072;;1661
536592691;;1661
536581207;;1661
536576912;;1661
536571813;;1661
536571414;;1661
536561079;;1661
536556539;;1661
536555974;;1661
536550107;;1661
536542643;;1661
536542414;;1661
53648225X;;1661
536470022;736313273;1661
536457220;;1661
536455848;;1661
53645583X;;1661
536403988;;1661
536306176;;1661
536296227;;1661
536251118;;1661
536201641;;1661
536200793;;1661
536200300;;1661
535920539;;1661
535899459;;1661
535726791;;1661
535670001;;1661
535584091;;1661
535519591;;1661
535454856;;1661
535417128;736236910;1661
09225456X;;1661
92146694;;1661
92146686;;1661
92127940;736232982;1661
92123546;736222014;1661
92122523;;1661
92122264;;1661
09212223X;;1661
92122221;;1661
92122205;;1661
92119999;73613395X;1661
09211167X;73609430X;1661
92047335;;1661
91893208;;1661
91887275;;1661
91868416;;1661
91867878;;1661
91867851;;1661
91867827;;1661
91862280;;1661
834571293;;1660
794130402;;1660
785341420;;1660
772218099;;1660
53731458X;;1660
537263233;;1660
537146997;;1660
537109951;;1660
536958386;;1660
536958343;;1660
53678602X;;1660
536657416;;1660
53662254X;;1660
536574375;;1660
536571678;;1660
536564833;1657910636;1660
536557926;736018735;1660
536543402;;1660
536542686;736014705;1660
536540225;;1660
536466629;;1660
536461791;;1660
536444323;;1660
536423792;;1660
536352917;;1660
536298025;;1660
536258236;;1660
536241333;;1660
536236755;;1660
536236690;;1660
536232849;;1660
536203709;;1660
53610624X;;1660
536102112;;1660
536096473;736084606;1660
535985150;;1660
535975015;;1660
535974906;;1660
535935757;;1660
535898851;;1660
535711573;;1660
535602529;;1660
535545347;;1660
53541689X;736076727;1660
92298230;736038744;1660
92290256;;1660
92199372;124685617;1660
92132316;;1660
92132278;;1660
92130712;;1660
92111661;73603305X;1660
92052746;;1660
92045936;;1660
92018580;;1660
91889014;;1660
91887151;;1660
91868394;12386691X;1660
91868378;123866901;1660
91868351;;1660
834571285;;1659
626227372;;1659
572731655;;1659
56649728X;;1659
561433488;;1659
537283730;;1659
537008586;;1659
536937729;;1659
536728607;;1659
536728224;;1659
536706549;;1659
536640750;;1659
536637164;;1659
536633398;;1659
53663324X;;1659
536609969;;1659
536606366;;1659
536580170;;1659
536578656;;1659
536574103;;1659
536557691;;1659
536550298;;1659
536550026;;1659
536543356;;1659
53654333X;;1659
536511241;;1659
536457247;;1659
53645714X;;1659
536444145;;1659
536334854;;1659
536324646;;1659
536323542;;1659
536305218;;1659
536285438;;1659
536285179;;1659
536283559;;1659
536282870;;1659
536282307;;1659
536226601;;1659
536038961;;1659
53579259X;;1659
535640013;;1659
535622007;;1659
535621930;;1659
535621906;;1659
535574347;;1659
535571011;;1659
535567790;;1659
535567774;;1659
535394233;;1659
92277756;;1659
92252265;736010548;1659
92242553;;1659
92129536;;1659
92129439;;1659
92129188;;1659
92127959;;1659
92092535;;1659
91918081;;1659
91894565;;1659
91894549;;1659
91894522;;1659
09186058X;;1659
09180941X;;1659
1038703859;;1658
859698785;;1658
834571277;;1658
768449251;;1658
625222792;;1658
537294821;;1658
537188215;;1658
537159207;;1658
536959935;;1658
536932468;;1658
536725586;170946673;1658
536651175;;1658
536609624;;1658
536582815;;1658
536580359;;1658
536568545;;1658
536556903;;1658
536550719;;1658
536549184;;1658
536535604;;1658
536466661;;1658
536462089;;1658
536394229;;1658
536326118;;1658
536324530;;1658
536324395;;1658
536201412;;1658
536104689;;1658
535845235;124009964;1658
535566123;;1658
535385927;126627748X;1658
99019361;;1658
92307795;;1658
92287697;;1658
92203027;;1658
92132235;;1658
92126812;;1658
92123732;;1658
92120237;;1658
92099653;;1658
92051928;;1658
92002749;;1658
92002404;;1658
91894506;;1658
91894476;;1658
91888999;;1658
91864291;;1658
91851394;;1658
91851386;;1658
91851378;;1658
09185136X;;1658
880368225;;1657
834571269;;1657
799877727;;1657
772215847;;1657
772215839;;1657
772215820;;1657
772215812;;1657
772215804;;1657
772215782;;1657
772215774;;1657
772215766;;1657
624778797;;1657
624778762;;1657
624778754;;1657
624778738;;1657
549921893;;1657
537189467;;1657
537179518;;1657
537179437;;1657
537179275;;1657
537179119;;1657
537158510;;1657
537121676;;1657
537034129;12874555X;1657
536783500;;1657
536766347;;1657
536762422;;1657
536688818;;1657
536624399;;1657
536575142;;1657
536575118;;1657
536561249;;1657
536560641;;1657
53655501X;735836213;1657
536540357;;1657
536472238;;1657
536458936;;1657
536457255;;1657
536441111;736003223;1657
536424047;;1657
536377499;;1657
536377367;;1657
536377235;;1657
536353999;;1657
536342202;;1657
536268258;;1657
536231621;;1657
536161313;337941564;1657
536027412;;1657
536019304;;1657
535990685;;1657
535590164;;1657
53549937X;;1657
535442076;;1657
98996894;;1657
92339824;;1657
92307728;;1657
92207987;123517931;1657
92132197;;1657
92132170;;1657
09212884X;;1657
92124801;;1657
92122485;;1657
92026109;123866928;1657
92020860;;1657
92004628;;1657
09195892X;;1657
91933323;;1657
91868319;;1657
91868289;;1657
91868173;;1657
91861942;;1657
89099157X;;1656
834571250;;1656
833303449;;1656
772215758;;1656
772215731;;1656
772215723;;1656
772215715;;1656
561904227;;1656
549909737;;1656
537283692;;1656
537042717;;1656
536636796;;1656
536611971;;1656
536606471;;1656
536583676;;1656
536559120;;1656
536464529;;1656
536399905;;1656
536390819;;1656
536296731;;1656
535775377;;1656
535768672;;1656
535660707;;1656
92227147;949165700;1656
92129552;;1656
92122434;;1656
92084184;;1656
09189445X;;1656
91888395;;1656
91868262;;1656
91868254;;1656
91868211;;1656
91868203;;1656
91809401;;1656
1013697855;;1655
1011933306;;1655
784595585;;1655
772215707;;1655
772215685;;1655
772215677;;1655
772215480;;1655
772215472;;1655
772215456;;1655
772215448;;1655
77221543X;;1655
607961465;;1655
537283676;;1655
537283668;;1655
537100032;;1655
536864004;;1655
536862044;;1655
536861994;;1655
536683581;;1655
536535841;1280489839;1655
53640030X;;1655
536336466;;1655
53631280X;;1655
536296359;;1655
536296340;;1655
536296324;;1655
536296286;;1655
536288550;;1655
536281637;;1655
536265488;;1655
536157928;;1655
536041954;;1655
535924011;12351780X;1655
53587457X;170539008;1655
535768443;;1655
535767730;;1655
535764553;;1655
535621736;;1655
535566972;;1655
535522169;124521045;1655
92308023;;1655
92266444;146875133;1655
92240003;;1655
92221998;;1655
92132030;;1655
92127436;;1655
92123996;123866243;1655
92122442;;1655
92122426;;1655
92122396;;1655
92122388;;1655
92122361;;1655
92121926;;1655
92052487;;1655
92020046;;1655
09200914X;;1655
91920930;;1655
91894433;;1655
09188828X;;1655
91868149;;1655
91868122;;1655
91868084;;1655
91775108;;1655
834571242;;1654
834549212;;1654
632823046;;1654
537283846;;1654
537178007;367593858;1654
537129901;123087171;1654
537029265;;1654
537029257;;1654
537029249;;1654
536934045;;1654
536669740;;1654
536597553;;1654
536597456;;1654
536580278;;1654
536569843;1220385891;1654
53656731X;;1654
536557411;;1654
536550700;;1654
53654834X;;1654
536538298;;1654
536457182;;1654
536317194;247649848;1654
536312923;;1654
53629657X;;1654
536296251;;1654
536296243;;1654
536294542;;1654
536267774;;1654
536101558;;1654
536032521;;1654
535991932;909829187;1654
535990669;;1654
535990634;;1654
535839723;;1654
535764588;;1654
53563062X;;1654
92195903;123517869;1654
92131808;;1654
92122353;;1654
92122337;;1654
92119948;;1654
92063071;;1654
91984300;;1654
91919681;;1654
91891396;;1654
91888522;;1654
91888387;;1654
91869811;;1654
91868068;;1654
91868041;;1654
91868017;1474460453;1654
91867991;;1654
1025435362;;1653
880194200;;1653
845591517;;1653
834549204;;1653
739975803;;1653
632825057;;1653
591262053;;1653
537316272;1456421743;1653
537001573;;1653
536979502;;1653
536937826;;1653
536727643;;1653
536635617;;1653
536635595;;1653
536628599;;1653
536628521;;1653
536584435;;1653
536551278;;1653
536548374;;1653
536515905;1108348475;1653
536511438;12759910X;1653
53647057X;;1653
536454140;;1653
536434085;;1653
536377103;;1653
53637709X;;1653
536288941;;1653
535962215;;1653
535939787;;1653
535831315;;1653
535765444;;1653
535717113;;1653
535561873;;1653
535481667;124233902;1653
535384114;122799984;1653
98980416;;1653
92326609;;1653
92135455;;1653
92127495;;1653
92122299;;1653
92122280;;1653
91867975;;1653
91860407;;1653
91859573;;1653
91775094;;1653
797722998;;1652
768167493;;1652
768167485;;1652
537222472;;1652
537008403;;1652
536959013;;1652
536633460;;1652
536622760;;1652
536598037;;1652
536581525;;1652
536573379;;1652
536555451;75400886X;1652
536511918;;1652
536470561;;1652
536457166;;1652
536429510;;1652
536393176;;1652
536345082;;1652
536343373;;1652
536237379;;1652
536117233;;1652
535990677;;1652
535990642;;1652
535985363;;1652
53592402X;;1652
535807015;;1652
535652356;;1652
53564664X;;1652
535646631;;1652
535646623;;1652
535646615;;1652
535547129;;1652
92250084;;1652
92137784;;1652
92125999;;1652
92068855;;1652
92067778;;1652
92051987;;1652
91810906;;1652
91810892;;1652
91810884;;1652
1118413113;;1651
1031124055;;1651
892992840;;1651
856884073;;1651
834549190;;1651
834549182;;1651
794130003;;1651
768167450;;1651
768167442;;1651
768167434;;1651
597998280;;1651
585897689;;1651
549904654;;1651
537351116;;1651
537135928;;1651
537131620;;1651
537031510;;1651
536857113;123405173;1651
536818169;;1651
536818088;12351794X;1651
536754160;34523524X;1651
536633169;;1651
536555494;;1651
536551855;;1651
536550697;;1651
536542597;;1651
536536856;128463244;1651
536470359;;1651
536470340;;1651
536456194;;1651
536415048;;1651
536415021;;1651
536377111;;1651
536313318;;1651
536268207;;1651
536241031;;1651
536139296;;1651
536075182;;1651
536073139;;1651
535992882;;1651
535815964;;1651
535731108;;1651
535717369;;1651
535651775;;1651
535611854;;1651
98997068;123945682;1651
98976419;124514960;1651
92269923;;1651
92258522;122765796;1651
92248608;;1651
92234879;12856699X;1651
92217311;124514979;1651
92212115;;1651
92149227;;1651
92140084;;1651
92122698;;1651
92073476;;1651
92052797;;1651
92009042;;1651
91962234;;1651
09188635X;1572366664;1651
834549069;;1650
768167523;;1650
575168625;;1650
537193324;128605529;1650
536962103;;1650
536908893;;1650
536767947;747982864;1650
53676302X;;1650
536762333;;1650
53675201X;;1650
536635056;;1650
536635021;;1650
536634475;;1650
536606439;;1650
53657667X;;1650
536575681;;1650
536568820;;1650
53656096X;;1650
536457263;;1650
536457212;;1650
536457204;;1650
536420580;;1650
536376239;;1650
536376220;;1650
53633904X;;1650
536312796;;1650
536312745;;1650
536293066;;1650
536285306;;1650
536239460;;1650
536115354;;1650
536104379;;1650
536104352;387015256;1650
536041857;123866235;1650
535989296;;1650
535788606;;1650
535650205;;1650
535593252;;1650
535426917;;1650
53542681X;;1650
535400470;;1650
98977695;;1650
92307213;;1650
92306055;;1650
92277462;91777440X;1650
92259049;;1650
92207928;;1650
92192114;;1650
92132103;;1650
92127851;1222474182;1650
09212268X;;1650
92002471;;1650
91942373;;1650
91927617;1221269259;1650
91894395;;1650
847297330;;1649
737552530;;1649
597992657;;1649
536947279;;1649
536937443;;1649
536761876;;1649
536643245;;1649
536628513;;1649
536555133;;1649
536457158;;1649
536338612;;1649
536295670;;1649
536237069;;1649
535902492;124357296;1649
535880421;124495583;1649
535624662;;1649
535624646;;1649
535600968;;1649
92307191;;1649
92306411;;1649
92286771;;1649
92250106;;1649
92132146;;1649
09213212X;;1649
92132073;;1649
92132049;;1649
92129595;;1649
92129528;;1649
92128505;;1649
92122272;;1649
91975182;124357318;1649
91894379;;1649
91894352;;1649
91894336;;1649
09189431X;;1649
91884128;;1649
834549050;;1648
834549034;;1648
794130119;;1648
578636220;;1648
549937978;;1648
537291644;;1648
537179410;;1648
537128727;;1648
537103325;;1648
537053743;;1648
536979790;;1648
536933073;;1648
53688949X;;1648
536849587;;1648
536797692;;1648
536624070;;1648
536582424;;1648
536558159;;1648
536454167;;1648
536441936;;1648
536431159;;1648
535903510;;1648
535837305;;1648
535697821;;1648
535649010;;1648
535649002;;1648
535648995;;1648
535648987;;1648
535648979;;1648
535648960;;1648
535648952;;1648
535648944;;1648
535648936;;1648
53564891X;;1648
535648901;;1648
535648898;;1648
53564888X;;1648
535648871;;1648
535648863;;1648
535648855;;1648
535648847;;1648
535624875;;1648
53538839X;;1648
92308414;;1648
92307647;;1648
92307000;;1648
92241158;;1648
92212433;;1648
09213209X;;1648
92132022;;1648
92132014;1499824858;1648
92128912;;1648
92123228;;1648
92052347;;1648
91894301;;1648
09189428X;;1648
91894255;;1648
91888484;;1648
91872944;;1648
861375343;;1647
834549026;;1647
537336893;;1647
537055460;;1647
537042237;;1647
536940207;;1647
536857830;123518024;1647
536832684;124162290;1647
536722005;;1647
536649057;;1647
536642273;123517842;1647
536632928;;1647
536581975;758741294;1647
53656888X;;1647
536466181;;1647
536457174;;1647
536457123;;1647
536454132;;1647
536431124;;1647
536324131;;1647
536324093;;1647
536283982;;1647
536283958;;1647
53628394X;;1647
536283931;;1647
536283907;;1647
536283893;;1647
536283885;;1647
536283877;;1647
536283869;;1647
536251614;;1647
535875150;;1647
53576555X;;1647
535648839;;1647
92254187;38696887X;1647
92239471;;1647
92232949;128720999;1647
92129455;;1647
92122981;;1647
91940672;;1647
91891361;;1647
91888654;;1647
91888638;;1647
1026968151;;1646
832940755;;1646
794129986;;1646
755754409;;1646
755754387;;1646
687794358;;1646
643412166;;1646
549915893;;1646
549897216;;1646
53733680X;;1646
537312757;;1646
537049177;177582278;1646
536977402;123634768;1646
536814228;;1646
53670676X;;1646
536704163;;1646
53660570X;;1646
536456623;;1646
536431701;;1646
536431515;;1646
536431337;;1646
536417369;;1646
536351767;;1646
536051046;;1646
536023611;123518040;1646
535990650;;1646
535990626;;1646
535980590;;1646
535661355;;1646
535476906;421733500;1646
535476892;;1646
535447582;765232081;1646
92329667;;1646
92234917;;1646
92234909;;1646
92212123;;1646
92149510;123518032;1646
91997968;178978140;1646
91865905;;1646
91811139;;1646
91811120;;1646
1027938329;;1645
833814354;;1645
787607568;;1645
783875886;;1645
783834195;;1645
768449243;;1645
536627371;;1645
536476195;;1645
536457131;;1645
535799802;122800796;1645
535659555;;1645
535611846;;1645
92329039;;1645
92254101;;1645
92233090;128729953;1645
92183344;;1645
92121500;1221255622;1645
09200475X;;1645
91871476;;1645
1115837303;;1644
1010061402;;1644
83454900X;;1644
782521282;;1644
632822902;;1644
592403025;;1644
568813979;;1644
549916202;;1644
53726213X;;1644
537059008;;1644
536651868;;1644
536610703;;1644
536522073;;1644
536475695;;1644
536393796;;1644
53586583X;;1644
535753446;;1644
535659490;;1644
535655770;;1644
535616635;;1644
535456123;;1644
92326498;;1644
92282806;1281410616;1644
92125964;;1644
92073603;;1644
92053270;;1644
92005918;;1644
09196282X;;1644
91958350;;1644
91861853;;1644
788466100;;1643
787342971;;1643
782388779;;1643
767468805;;1643
644981717;;1643
537207600;;1643
536881995;;1643
53685047X;;1643
536683697;;1643
536648379;123517877;1643
536643121;;1643
536627355;;1643
536549990;;1643
536480214;;1643
536479445;;1643
536440514;;1643
536431108;;1643
536394725;;1643
536392978;;1643
536392706;;1643
536123942;;1643
535764502;12279625X;1643
535699034;;1643
535673035;;1643
535622716;;1643
535622686;1297842979;1643
53545385X;;1643
535453736;;1643
535453612;;1643
535453329;;1643
535452683;;1643
99016893;;1643
92123457;;1643
92119026;;1643
91888360;;1643
09187694X;;1643
91872731;;1643
641314582;;1642
561441138;;1642
537180133;;1642
537118527;;1642
536988544;123480361;1642
536926824;;1642
53690913X;;1642
536872244;;1642
536573255;;1642
53644191X;;1642
53644188X;;1642
536441839;;1642
536441014;;1642
536281939;;1642
536104611;;1642
535960042;;1642
535834640;12358065X;1642
535711344;;1642
535611838;;1642
09230754X;;1642
92226396;;1642
91959721;;1642
91956978;;1642
91955696;;1642
91955688;;1642
09191020X;;1642
91889308;;1642
91889286;;1642
91871956;;1642
91871891;;1642
91865964;1474472435;1642
1568117116;;1641
876369956;;1641
866481141;;1641
846126192;;1641
83262764X;;1641
828122113;;1641
792110382;;1641
781536227;;1641
632823011;;1641
561313563;;1641
536646627;;1641
536640335;;1641
536568154;;1641
536551251;;1641
536394105;;1641
536393427;;1641
536312710;;1641
536229376;;1641
535968825;;1641
535968817;;1641
53591444X;124155723;1641
535861605;;1641
535691130;;1641
535611811;;1641
535449534;;1641
535412568;;1641
91889421;;1641
91889324;;1641
91888093;;1641
91872812;1475223617;1641
91785472;;1641
91785464;;1641
819800902;;1640
795376278;;1640
787350621;;1640
78237185X;;1640
749791829;;1640
630215677;;1640
594350263;;1640
572732767;;1640
561905517;;1640
561420750;;1640
549940294;;1640
536977518;;1640
536758891;;1640
536699267;122796357;1640
536478317;;1640
536478171;;1640
536457271;;1640
536449627;;1640
536441766;;1640
536433534;;1640
536431086;;1640
53634437X;;1640
536343284;;1640
536310955;;1640
536289026;;1640
53628654X;;1640
536055890;;1640
536039119;;1640
535968787;;1640
535802323;946070431;1640
535752520;;1640
535621523;;1640
535611803;;1640
92282709;;1640
92271138;;1640
92122795;;1640
91967848;;1640
91889464;1268815845;1640
91889383;;1640
91875889;;1640
1120094089;;1639
897781678;;1639
722261993;;1639
549923780;;1639
537120564;760164142;1639
536604789;;1639
536579725;;1639
536578095;;1639
53655000X;1171578598;1639
536479283;;1639
536471266;;1639
536443955;;1639
536431523;;1639
536431094;;1639
536393753;;1639
536393702;;1639
536393184;;1639
536392919;;1639
536326754;;1639
536316562;;1639
536060959;;1639
536043884;;1639
536034958;123504627;1639
535946031;122788907;1639
535946023;;1639
535825277;12423402X;1639
535494025;123317118;1639
535394276;;1639
92305490;;1639
09215414X;;1639
92109500;123317088;1639
92066658;;1639
09192765X;;1639
91927633;;1639
91888832;;1639
91888433;1221496247;1639
1027513913;;1638
1018835504;;1638
866085149;;1638
833814389;;1638
791025896;;1638
789832410;;1638
788452355;1478557265;1638
787961515;1477735143;1638
780032799;;1638
777565048;;1638
720119758;;1638
644981709;;1638
608371378;;1638
598747486;;1638
549939962;;1638
537267042;;1638
537167641;;1638
53710920X;;1638
537095470;;1638
537010335;;1638
536940193;;1638
536937842;;1638
536649936;;1638
536649928;;1638
536649847;;1638
536551391;;1638
536443343;;1638
536073120;;1638
535739834;;1638
535651074;;1638
535494580;123317061;1638
535442785;1579546056;1638
535442718;1601285000;1638
92077897;;1638
91997380;;1638
91991668;185071104;1638
91979854;;1638
91979420;;1638
91889561;;1638
91889359;;1638
91888174;;1638
91877393;;1638
91869803;;1638
91856086;122788923;1638
91848059;;1638
91796458;;1638
09179644X;;1638
91796431;;1638
1107855489;;1637
837319560;1572100869;1637
833814311;;1637
777565072;;1637
740903519;;1637
644184019;1220219312;1637
643411410;1264228252;1637
63378091X;;1637
621478083;;1637
593720482;;1637
549899634;123504619;1637
549897712;;1637
537290559;;1637
536969531;;1637
53691804X;;1637
536605440;;1637
536577269;;1637
536555885;;1637
536551944;;1637
536551707;1222471469;1637
536466637;;1637
536431698;;1637
536393362;;1637
536391149;;1637
536326738;;1637
536295891;;1637
536192707;;1637
536100594;;1637
92238750;;1637
92194907;;1637
92161030;;1637
91890039;;1637
91889545;;1637
91889405;;1637
91888824;;1637
09188876X;;1637
91888158;;1637
91888077;;1637
91888018;;1637
91877350;;1637
91871875;;1637
91869676;;1637
91869668;;1637
91864836;;1637
91862604;;1637
91861934;;1637
785582630;148942833X;1636
591821117;157208605X;1636
549899545;123504600;1636
537120149;;1636
537112944;;1636
536754276;122939905;1636
536607095;;1636
536606749;;1636
536573751;;1636
536558817;;1636
536341427;;1636
536326770;;1636
536326746;;1636
535921241;;1636
535795084;123270324;1636
535729863;;1636
535729804;;1636
535729510;;1636
535610343;;1636
98998862;;1636
98970593;;1636
92173446;123317053;1636
92152996;;1636
92129676;;1636
91979412;;1636
91930456;;1636
91927609;;1636
91876559;;1636
91801532;;1636
87010117X;;1635
833814370;;1635
786755431;;1635
635239531;;1635
616805837;;1635
537274383;;1635
536565384;;1635
53643171X;;1635
536393699;;1635
536326762;123504597;1635
536317879;;1635
535794401;;1635
53569542X;;1635
98975110;;1635
98975102;;1635
98975099;;1635
98975080;;1635
92179398;;1635
92153011;1217272127;1635
91927668;;1635
91889502;1220385174;1635
91889456;;1635
91888336;;1635
833814346;;1634
832355828;;1634
782367445;;1634
669170313;;1634
615804519;;1634
593229754;;1634
537261370;;1634
536920001;;1634
53658222X;;1634
536458480;;1634
536431493;;1634
536393400;;1634
536392714;;1634
536342997;;1634
536312060;123270340;1634
536281955;;1634
535848773;;1634
535797877;;1634
535797079;;1634
535794339;;1634
535724535;;1634
1011933284;;1633
1011923165;1746088419;1633
855390654;1607981149;1633
803839731;;1633
803833172;;1633
803541198;;1633
646352520;;1633
634351052;;1633
620092629;;1633
609248707;;1633
549898387;123504589;1633
537291946;;1633
536960992;;1633
536678014;;1633
536583234;;1633
536583102;;1633
536578141;;1633
536577315;;1633
536568065;;1633
536566968;;1633
536551405;1222458268;1633
536477205;;1633
536466807;;1633
536122210;124517307;1633
535794320;;1633
535743084;;1633
535660693;;1633
535611773;;1633
535451113;;1633
535441762;162358571;1633
92317707;;1633
92317693;;1633
92153003;123504805;1633
92140033;1746829893;1633
92128734;;1633
92099580;;1633
91919649;;1633
91889170;;1633
91876958;1219830623;1633
91876923;;1633
91876915;;1633
91876869;;1633
814767419;;1632
536939853;;1632
536605238;;1632
536581479;;1632
536567956;;1632
536567077;;1632
536561559;;1632
536391998;;1632
536334250;;1632
53610090X;;1632
536029709;1699524335;1632
536012261;950688584;1632
535794304;;1632
535519427;;1632
535441789;;1632
535441703;162343213;1632
92313124;574227830;1632
92129722;;1632
92121268;;1632
92120318;;1632
92120202;;1632
92072402;;1632
91889065;;1632
91884160;;1632
91876974;;1632
91876877;;1632
91858291;;1632
1014868688;1808623584;1631
870101161;;1631
815333757;;1631
781655617;;1631
755753933;;1631
66579830X;;1631
562644350;;1631
549898298;123504570;1631
53728009X;620743727;1631
53727068X;557214564;1631
537098054;;1631
537050523;;1631
537011870;;1631
536969663;;1631
536925771;124514766;1631
536901406;;1631
536898324;;1631
536800251;123504562;1631
536800235;123504554;1631
536604797;;1631
536583307;;1631
536579822;147515867X;1631
536560323;;1631
536557675;;1631
536476292;;1631
536472491;;1631
536470510;;1631
535973241;;1631
53583070X;;1631
535830688;;1631
53583067X;;1631
535793227;;1631
535757557;;1631
535525540;127583327;1631
53544172X;;1631
09212979X;;1631
92125689;;1631
92125654;;1631
92123465;;1631
91876885;;1631
815337736;;1630
814764061;;1630
737980680;;1630
571024475;;1630
536800170;123504546;1630
536800154;123504538;1630
53680012X;12350452X;1630
536577307;;1630
536570183;1233837982;1630
536550743;;1630
536470413;;1630
536469989;;1630
536469962;;1630
536427259;;1630
536274622;;1630
536099227;;1630
536073813;;1630
535842260;;1630
535793200;;1630
535793189;;1630
535661789;;1630
535519532;;1630
535441665;;1630
98998676;;1630
92316670;;1630
92193811;;1630
92125670;;1630
92121020;;1630
92081398;;1630
92079849;;1630
1030760217;;1629
870101102;;1629
815412460;;1629
787796328;1477317767;1629
766446263;;1629
634707760;;1629
537097937;;1629
536575088;;1629
536574081;;1629
536574073;;1629
536565570;;1629
536560862;;1629
536555982;;1629
536550433;751925888;1629
53631778X;;1629
536025487;;1629
536018766;;1629
535848234;;1629
535756054;;1629
535662106;;1629
535441606;161940935;1629
92170935;;1629
92124380;;1629
92124372;;1629
92006833;;1629
91916267;;1629
91889146;;1629
91875218;;1629
91875072;;1629
91867614;;1629
815569440;;1628
815422199;;1628
794240097;;1628
794132162;;1628
60722889X;;1628
561434735;;1628
549932194;;1628
537225862;;1628
537225765;;1628
537208933;;1628
537052437;;1628
536926778;;1628
53674422X;1473642221;1628
536576173;;1628
536575355;;1628
536571279;;1628
536559155;;1628
536431035;;1628
536431027;;1628
536184976;;1628
536182140;;1628
536111669;1760822558;1628
536063605;;1628
535899645;;1628
535894147;;1628
535894031;123504783;1628
535809867;;1628
535584261;;1628
92242103;;1628
92140076;;1628
92122043;;1628
92121004;;1628
92012833;1504640977;1628
91942365;;1628
91907004;;1628
91867606;;1628
91862574;;1628
91798426;;1628
09179840X;;1628
1022989286;1760822493;1627
616805462;;1627
561425892;;1627
537277455;;1627
537202013;;1627
536974543;;1627
53665056X;;1627
536609365;;1627
536609195;;1627
536575754;;1627
536574189;;1627
536573514;;1627
536560978;;1627
536560315;;1627
536559023;;1627
53655496X;;1627
536429022;;1627
536317771;;1627
536142327;;1627
535662092;;1627
535441495;;1627
535441479;;1627
535441444;;1627
53544141X;;1627
92129714;;1627
92125441;;1627
92122027;;1627
92033067;;1627
91906946;;1627
91880424;;1627
794132200;;1626
747113696;;1626
74711322X;;1626
597604819;;1626
561404895;;1626
537296166;;1626
537283137;;1626
537263845;;1626
537198105;;1626
537042105;;1626
536754675;124161618;1626
536609497;;1626
536607370;;1626
536606633;;1626
536583269;;1626
536581835;;1626
536575894;;1626
536570124;;1626
536559058;;1626
536440905;;1626
53640948X;;1626
536405417;;1626
536317747;;1626
536311986;;1626
536214972;;1626
536214913;;1626
536214751;;1626
536138591;;1626
535753101;;1626
535727593;;1626
535612737;;1626
98970550;;1626
92229751;;1626
09221892X;;1626
92130178;;1626
92060498;;1626
91917042;175957208X;1626
09188909X;160796340X;1626
91876834;;1626
91876826;;1626
91876567;;1626
91876303;;1626
91867541;;1626
1040870260;;1625
104084538X;;1625
883178710;;1625
81535794X;;1625
813210518;;1625
79413243X;;1625
784595518;;1625
549914420;;1625
537301240;;1625
537271694;;1625
537225560;;1625
537064664;;1625
537020756;;1625
536975329;;1625
536964459;;1625
536902135;;1625
536829624;;1625
53647236X;;1625
536441588;;1625
53644076X;;1625
536432791;;1625
536391254;;1625
536027188;;1625
535588291;;1625
535441363;;1625
535441347;;1625
535402422;1125658940;1625
98984691;;1625
92251137;;1625
92125646;;1625
92122019;;1625
09206258X;;1625
92062563;;1625
91926122;;1625
09187680X;;1625
91867533;;1625
